log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,timestamp_clean,hostname_clean,src_ip_clean,is_src_ip_valid,is_src_ip_tampered,dst_ip_clean,is_dst_ip_valid,is_dst_ip_tampered,is_ip_tampered,src_port_clean,dst_port_clean,is_port_anomalous,protocol_clean,action_clean,bytes_sent_clean,bytes_received_clean,total_bytes,session_id_clean,threat_flag_clean,rule_name_clean,geo_country_clean
FW000015135,17/08/2026 02:37,LPT-10954,172.16.255.140,10.42.122,73848.0,,UDP/17,pass,"34,481,462",11982461,sid576711,False,,unknown,2026-08-17 02:37:00,LPT-10954,172.16.255.140,True,False,10.42.122,False,True,True,-1,-1,True,UDP,ALLOW,34481462,11982461,46463923,SID576711,False,UNKNOWN,Unknown
FW000017225,07/08/2026 15:11,LPT-11116,94.144.9.61,208.185.16.66,8443.0,80.0,UDP,DROP,,,SID-805138,False,BLOCK_EXTERNAL_RDP,IN,2026-08-07 15:11:00,LPT-11116,94.144.9.61,True,False,208.185.16.66,True,False,False,8443,80,False,UDP,DENY,0,0,0,SID-805138,False,BLOCK_EXTERNAL_RDP,In
FW000016517,2026-08-18 05:13:09,LPT_11534,10.207.81,192.168.94.32,22.0,81172.0,tcp,PERMIT,30052559,,SID549112,False,MONITOR_DB_ACCESS,RU,2026-08-18 05:13:09,LPT-11534,10.207.81,False,True,192.168.94.32,True,False,True,22,-1,True,TCP,ALLOW,30052559,0,30052559,SID549112,False,MONITOR_DB_ACCESS,Ru
FW000020166,,WS-12846,192.168.69.200,81.46.101.114,135.0,443.0,TCP,pass,,35.86 MB,SID482467,True,ALLOW_INTERNAL_DNS,unknown,,WS-12846,192.168.69.200,True,False,81.46.101.114,True,False,False,135,443,False,TCP,ALLOW,0,0,0,SID482467,True,ALLOW_INTERNAL_DNS,Unknown
FW000029730,08-29-2026 03:52:30 AM,WS-12745,10.43.125,,443.0,8443.0,ICMP,permit,15085829,1145240,SID780277,False,MONITOR_DB_ACCESS,ind,2026-08-29 03:52:30,WS-12745,10.43.125,False,True,0.0.0.0,False,True,True,443,8443,False,ICMP,ALLOW,15085829,1145240,16231069,SID780277,False,MONITOR_DB_ACCESS,Ind
FW000008325,2026-09-01 07:12:55,,10.14.48,UNKNOWN,,3389.0,TCP/6,pass,"30,993,165",21676137,SID454075,False,ALLOW_WEB,India,2026-09-01 07:12:55,,10.14.48,False,True,0.0.0.0,False,True,True,-1,3389,True,TCP,ALLOW,30993165,21676137,52669302,SID454075,False,ALLOW_WEB,India
FW000022222,2026-08-29T16:14:34,vdr-11999,10.72.91,192-168.42.248,25.0,84740.0,TCP,PASS,9.34 MB,-46176422,,False,DENY_TELNET,IN,2026-08-29 16:14:34,VDR-11999,10.72.91,False,True,192-168.42.248,False,True,True,25,-1,True,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,False,DENY_TELNET,In
FW000011306,2026/09/09,WS-11295,215.5.185.242,10.178.230,74086.0,135.0,TCP,PASS,,,SID-858552,False,BLOCK_EXTERNAL_RDP,Russia,2026-09-09 00:00:00,WS-11295,215.5.185.242,True,False,10.178.230,False,True,True,-1,135,True,TCP,ALLOW,0,0,0,SID-858552,False,BLOCK_EXTERNAL_RDP,Russia
FW000001444,19/08/2026,WS-12469,172.16.23.228,44.134.24.131,-4.0,445.0,tcp,ALLOW,12593741,"39,173,181",SID327487,N,MONITOR_DB_ACCESS,China,2026-08-19 00:00:00,WS-12469,172.16.23.228,True,False,44.134.24.131,True,False,False,-1,445,True,TCP,ALLOW,12593741,39173181,51766922,SID327487,False,MONITOR_DB_ACCESS,China
FW000013978,1785934716,WS-12346,187.174.38.204,999.999.999.999,3306.0,53.0,6,ALLOW,26601104,42701.51 KB,sid914541,False,ALLOW_INTERNAL_DNS,India,2026-08-05 12:58:36,WS-12346,187.174.38.204,True,False,999.999.999.999,False,True,True,3306,53,False,TCP,ALLOW,26601104,0,26601104,SID914541,False,ALLOW_INTERNAL_DNS,India
FW000014588,04/08/2026,VDR-11008.corp.local,UNKNOWN,172.16.184.181,22.0,22.0,6,pass,47304.53 KB,,,False,block_tor_exit,China,2026-08-04 00:00:00,VDR-11008,0.0.0.0,False,True,172.16.184.181,True,False,True,22,22,False,TCP,ALLOW,0,0,0,UNKNOWN_SESSION,False,BLOCK_TOR_EXIT,China
FW000004971,09/09/2026 13:17,WS-11723,10.118.70,999.999.999.999,53.0,8443.0,tcp,permit,21558110,18707274,SID421397,False,allow_office_apps,Russia,2026-09-09 13:17:00,WS-11723,10.118.70,False,True,999.999.999.999,False,True,True,53,8443,False,TCP,ALLOW,21558110,18707274,40265384,SID421397,False,ALLOW_OFFICE_APPS,Russia
FW000021141,02-Sep-2026 13:07:32,WS-12862.corp.local,,101.191.90.114,85690.0,8443.0,tcp,Allow,9.34 MB,19867238,SID667896,False,MONITOR_DB_ACCESS,United States,2026-09-02 13:07:32,WS-12862,0.0.0.0,False,True,101.191.90.114,True,False,True,-1,8443,True,TCP,ALLOW,0,19867238,19867238,SID667896,False,MONITOR_DB_ACCESS,United States
FW000000806,07/08/2026 03:19,WS-10540,999.999.999.999,183.244.248.185,22.0,25.0,TCP/6,block,37332459,33177297,SID887818,False,,China,2026-08-07 03:19:00,WS-10540,999.999.999.999,False,True,183.244.248.185,True,False,True,22,25,False,TCP,DENY,37332459,33177297,70509756,SID887818,False,UNKNOWN,China
FW000014787,2026-09-06T22:14:55,VDR-12157,192.168.227.227,101.35.142.155,,3306.0,TCP,PERMIT,22.64 MB,8294342,SID757825,False,,India,2026-09-06 22:14:55,VDR-12157,192.168.227.227,True,False,101.35.142.155,True,False,False,-1,3306,True,TCP,ALLOW,0,8294342,8294342,SID757825,False,UNKNOWN,India
FW000027322,2026/08/16,ws-12879,,,-1.0,8443.0,TCP,Allow,2082920,,SID236425,False,UNKNOWN,ind,2026-08-16 00:00:00,WS-12879,0.0.0.0,False,True,0.0.0.0,False,True,True,-1,8443,True,TCP,ALLOW,2082920,0,2082920,SID236425,False,UNKNOWN,Ind
FW000018850,09-08-2026 03:50:15 AM,vdr-10869,UNKNOWN,192.168.39.26,445.0,8443.0,6,permit,8509654,48051.68 KB,SID879592,no,block_tor_exit,RU,2026-08-09 03:50:15,VDR-10869,0.0.0.0,False,True,192.168.39.26,True,False,True,445,8443,False,TCP,ALLOW,8509654,0,8509654,SID879592,False,BLOCK_TOR_EXIT,Ru
FW000006843,08-17-2026 12:42:34 AM,WS_12047,10.45.92,10.65.19,53.0,80.0,tcp,permit,25717733,29.86 MB,,False,,,2026-08-17 00:42:34,WS-12047,10.45.92,False,True,10.65.19,False,True,True,53,80,False,TCP,ALLOW,25717733,0,25717733,UNKNOWN_SESSION,False,UNKNOWN,Unknown
FW000026895,08-18-2026 06:34:20 PM,lpt-12597,192-168.190.234,142.22.13.124.0,1433.0,-5.0,tcp,ALLOW,35344637,45.43 MB,SID493088,False,BLOCK_EXTERNAL_RDP,CN,2026-08-18 18:34:20,LPT-12597,192-168.190.234,False,True,142.22.13.124.0,False,True,True,1433,-1,True,TCP,ALLOW,35344637,0,35344637,SID493088,False,BLOCK_EXTERNAL_RDP,Cn
FW000016622,08-22-2026 03:34:54 PM,LPT-10028,10-37.218,10.253.18,,8443.0,6,PERMIT,"4,830,218",,sid612702,N,block_tor_exit,Russia,2026-08-22 15:34:54,LPT-10028,10-37.218,False,True,10.253.18,False,True,True,-1,8443,True,TCP,ALLOW,4830218,0,4830218,SID612702,False,BLOCK_TOR_EXIT,Russia
FW000021248,2026-08-11 02:46:11,LPT-10114,113.103.13.15,UNKNOWN,66100.0,135.0,TCP,DENY,47106390,28913.68 KB,,False,allow_office_apps,,2026-08-11 02:46:11,LPT-10114,113.103.13.15,True,False,0.0.0.0,False,True,True,-1,135,True,TCP,DENY,47106390,0,47106390,UNKNOWN_SESSION,False,ALLOW_OFFICE_APPS,Unknown
FW000006914,02/08/2026,LPT-11491,52.42.239.77,UNKNOWN,,80.0,ping,Allow,32.24 MB,37662479,SID511610,False,UNKNOWN,IN,2026-08-02 00:00:00,LPT-11491,52.42.239.77,True,False,0.0.0.0,False,True,True,-1,80,True,PING,ALLOW,0,37662479,37662479,SID511610,False,UNKNOWN,In
FW000002096,2026-08-05 04:11:15,VDR-11339,112.144.186.34,10.36.80,1433.0,1433.0,17,permit,,-23646717,,False,,Russia,2026-08-05 04:11:15,VDR-11339,112.144.186.34,True,False,10.36.80,False,True,True,1433,1433,False,UDP,ALLOW,0,0,0,UNKNOWN_SESSION,False,UNKNOWN,Russia
FW000018748,07/09/2026 02:06,,120.76.146.75,99.121.119.148.0,3389.0,8443.0,udp,block,13380802,-46452875,SID742190,False,MONITOR_DB_ACCESS,,2026-09-07 02:06:00,,120.76.146.75,True,False,99.121.119.148.0,False,True,True,3389,8443,False,UDP,DENY,13380802,0,13380802,SID742190,False,MONITOR_DB_ACCESS,Unknown
FW000012141,08-01-2026 12:26:59 PM,WS-12283,141.97.129.,,25.0,25.0,TCP,DENY,,,SID890260,0,ALLOW_INTERNAL_DNS,RU,2026-01-08 12:26:59,WS-12283,141.97.129.,False,True,0.0.0.0,False,True,True,25,25,False,TCP,DENY,0,0,0,SID890260,False,ALLOW_INTERNAL_DNS,Ru
FW000006291,1785911858,vdr-12237,162.222.82.172,41.28.207.111,1433.0,25.0,TCP,permit,39.52 MB,6985.19 KB,SID228956,False,BLOCK_EXTERNAL_RDP,IN,2026-08-05 06:37:38,VDR-12237,162.222.82.172,True,False,41.28.207.111,True,False,False,1433,25,False,TCP,ALLOW,0,0,0,SID228956,False,BLOCK_EXTERNAL_RDP,In
FW000019824,09-09-2026 02:04:44 PM,LPT-11299.corp.local,999.999.999.999,55.133.193.49.0,135.0,3389.0,TCP/6,pass,17474313,,SID338776,False,DENY_TELNET,unknown,2026-09-09 14:04:44,LPT-11299,999.999.999.999,False,True,55.133.193.49.0,False,True,True,135,3389,False,TCP,ALLOW,17474313,0,17474313,SID338776,False,DENY_TELNET,Unknown
FW000017149,08-12-2026 08:19:28 PM,LPT-12300,10.180.162,87.86.132.206,3389.0,53.0,TCP/6,permit,40850626,16.41 MB,SID350980,N,block_tor_exit,,2026-12-08 20:19:28,LPT-12300,10.180.162,False,True,87.86.132.206,True,False,True,3389,53,False,TCP,ALLOW,40850626,0,40850626,SID350980,False,BLOCK_TOR_EXIT,Unknown
FW000019500,,WS-11000,,192.168.219.108,,443.0,tcp,block,34999802,26213968,sid685815,0,,RU,,WS-11000,0.0.0.0,False,True,192.168.219.108,True,False,True,-1,443,True,TCP,DENY,34999802,26213968,61213770,SID685815,False,UNKNOWN,Ru
FW000009428,2026-09-06T13:20:37,WS-11878,10.157.61,172.16.98.225,80.0,53.0,TCP,drop,28743012,37128934,SID655479,True,,CN,2026-09-06 13:20:37,WS-11878,10.157.61,False,True,172.16.98.225,True,False,True,80,53,False,TCP,DENY,28743012,37128934,65871946,SID655479,True,UNKNOWN,Cn
FW000011920,10/08/2026 09:05,LPT-11960,172.16.4.213,10.237.97.,1433.0,445.0,17,pass,-41074708,"20,232,314",SID-361759,False,UNKNOWN,United States,2026-08-10 09:05:00,LPT-11960,172.16.4.213,True,False,10.237.97.,False,True,True,1433,445,False,UDP,ALLOW,0,20232314,20232314,SID-361759,False,UNKNOWN,United States
FW000016551,24/08/2026 22:05,LPT_10965,110.38.108.224,192.168.97.58,25.0,25.0,6,PERMIT,22777052,36918403,SID190438,False,block_tor_exit,United States,2026-08-24 22:05:00,LPT-10965,110.38.108.224,True,False,192.168.97.58,True,False,False,25,25,False,TCP,ALLOW,22777052,36918403,59695455,SID190438,False,BLOCK_TOR_EXIT,United States
FW000002246,08-01-2026 08:56:23 AM,LPT-10469,172.16.190.,214.227.98.47,82897.0,8080.0,TCP/6,deny,"9,679,081",43264906,SID790408,N,ALLOW_INTERNAL_DNS,CN,2026-01-08 08:56:23,LPT-10469,172.16.190.,False,True,214.227.98.47,True,False,True,-1,8080,True,TCP,DENY,9679081,43264906,52943987,SID790408,False,ALLOW_INTERNAL_DNS,Cn
FW000003939,22/08/2026,LPT-10188,192.168.86.133,192.168.146.221,135.0,1433.0,6,PERMIT,2676797,32445688,SID903103,False,,China,2026-08-22 00:00:00,LPT-10188,192.168.86.133,True,False,192.168.146.221,True,False,False,135,1433,False,TCP,ALLOW,2676797,32445688,35122485,SID903103,False,UNKNOWN,China
FW000001154,1787813015,,10.144.215,192.168.22.195,25.0,445.0,ICMP,PERMIT,29906581,,sid885576,N,UNKNOWN,unknown,2026-08-27 06:43:35,,10.144.215,False,True,192.168.22.195,True,False,True,25,445,False,ICMP,ALLOW,29906581,0,29906581,SID885576,False,UNKNOWN,Unknown
FW000014177,,VDR-12692,999.999.999.999,213.17.58.160,,22.0,TCP/6,pass,33162007,,SID-290329,False,,ind,,VDR-12692,999.999.999.999,False,True,213.17.58.160,True,False,True,-1,22,True,TCP,ALLOW,33162007,0,33162007,SID-290329,False,UNKNOWN,Ind
FW000020903,,LPT-10872,192.168.141.154,172.16.20.133,3389.0,135.0,tcp,deny,15168639,29673471,SID477159,True,DENY_TELNET,United States,,LPT-10872,192.168.141.154,True,False,172.16.20.133,True,False,False,3389,135,False,TCP,DENY,15168639,29673471,44842110,SID477159,True,DENY_TELNET,United States
FW000001085,2026-08-08T22:56:31,,192.168.105.,,1433.0,135.0,icmp,ALLOW,,"22,644,193",SID466948,True,MONITOR_DB_ACCESS,,2026-08-08 22:56:31,,192.168.105.,False,True,0.0.0.0,False,True,True,1433,135,False,ICMP,ALLOW,0,22644193,22644193,SID466948,True,MONITOR_DB_ACCESS,Unknown
FW000003506,1788721483,LPT-10719,,,22.0,-5.0,TCP/6,permit,,,SID529457,True,UNKNOWN,India,2026-09-06 19:04:43,LPT-10719,0.0.0.0,False,True,0.0.0.0,False,True,True,22,-1,True,TCP,ALLOW,0,0,0,SID529457,True,UNKNOWN,India
FW000014892,,lpt-10311,192.168.124.211,172.16.31.,3389.0,22.0,TCP,deny,41280.97 KB,6292.98 KB,SID-617835,False,DENY_TELNET,CN,,LPT-10311,192.168.124.211,True,False,172.16.31.,False,True,True,3389,22,False,TCP,DENY,0,0,0,SID-617835,False,DENY_TELNET,Cn
FW000012363,1785649842,VDR-10644,10.170.226.,34.58.130.214,3306.0,8443.0,ICMP,BLOCK,,"20,288,248",SID696160,False,,,2026-08-02 05:50:42,VDR-10644,10.170.226.,False,True,34.58.130.214,True,False,True,3306,8443,False,ICMP,DENY,0,20288248,20288248,SID696160,False,UNKNOWN,Unknown
FW000007402,1788537020,vdr-12441,172.80.212.118,10.52.216.0,3389.0,,6,PASS,,12066637,SID944005,False,DENY_TELNET,India,2026-09-04 15:50:20,VDR-12441,172.80.212.118,True,False,10.52.216.0,True,False,False,3389,-1,True,TCP,ALLOW,0,12066637,12066637,SID944005,False,DENY_TELNET,India
FW000024529,2026-08-26T18:13:25,WS-10618,UNKNOWN,999.999.999.999,25.0,3306.0,TCP,Allow,38860904,,SID965137,False,allow_office_apps,Russia,2026-08-26 18:13:25,WS-10618,0.0.0.0,False,True,999.999.999.999,False,True,True,25,3306,False,TCP,ALLOW,38860904,0,38860904,SID965137,False,ALLOW_OFFICE_APPS,Russia
FW000014500,09-01-2026 02:29:20 PM,LPT-11029.corp.local,192.168.4.230,10-63.179,8080.0,3306.0,TCP,PASS,5560630,26784059,SID282864,False,BLOCK_EXTERNAL_RDP,,2026-01-09 14:29:20,LPT-11029,192.168.4.230,True,False,10-63.179,False,True,True,8080,3306,False,TCP,ALLOW,5560630,26784059,32344689,SID282864,False,BLOCK_EXTERNAL_RDP,Unknown
FW000019738,09-03-2026 04:07:07 PM,vdr-11951,83.168.7.52,99.23.213.138,8080.0,8080.0,17,pass,4803091,-16665435,SID308558,False,block_tor_exit,CN,2026-03-09 16:07:07,VDR-11951,83.168.7.52,True,False,99.23.213.138,True,False,False,8080,8080,False,UDP,ALLOW,4803091,0,4803091,SID308558,False,BLOCK_TOR_EXIT,Cn
FW000015982,02/09/2026 07:09,WS-11243,77-191.225.142,27.53.58.,443.0,-5.0,udp,PASS,,"16,388,674",SID811769,False,ALLOW_INTERNAL_DNS,ind,2026-09-02 07:09:00,WS-11243,77-191.225.142,False,True,27.53.58.,False,True,True,443,-1,True,UDP,ALLOW,0,16388674,16388674,SID811769,False,ALLOW_INTERNAL_DNS,Ind
FW000027810,2026-08-01T05:06:07,VDR_11389,22.53.214.66,999.999.999.999,80.0,-5.0,UDP,permit,"5,232,152",8949729,SID412976,N,ALLOW_WEB,India,2026-08-01 05:06:07,VDR-11389,22.53.214.66,True,False,999.999.999.999,False,True,True,80,-1,True,UDP,ALLOW,5232152,8949729,14181881,SID412976,False,ALLOW_WEB,India
FW000004490,09-09-2026 05:26:35 AM,VDR-10016,43.59.30.,172.16.139.83,22.0,-1.0,TCP,permit,23223.29 KB,"9,142,855",SID128048,False,DENY_TELNET,China,2026-09-09 05:26:35,VDR-10016,43.59.30.,False,True,172.16.139.83,True,False,True,22,-1,True,TCP,ALLOW,0,9142855,9142855,SID128048,False,DENY_TELNET,China
FW000009087,2026-08-28 13:07:14,LPT-11146,179.254.52.117,132.19.14.183,445.0,135.0,6,permit,27738624,3826742,sid422928,no,,United States,2026-08-28 13:07:14,LPT-11146,179.254.52.117,True,False,132.19.14.183,True,False,False,445,135,False,TCP,ALLOW,27738624,3826742,31565366,SID422928,False,UNKNOWN,United States
FW000024182,14-Aug-2026 14:12:55,LPT-10855,172.16.208.178,10.93.213,135.0,3306.0,6,ALLOW,"35,881,227",10949841,SID905906,False,allow_office_apps,,2026-08-14 14:12:55,LPT-10855,172.16.208.178,True,False,10.93.213,False,True,True,135,3306,False,TCP,ALLOW,35881227,10949841,46831068,SID905906,False,ALLOW_OFFICE_APPS,Unknown
FW000027913,2026-08-21T15:11:36,WS-11612.corp.local,10.48.137,192.168.71.15,8080.0,3389.0,TCP/6,PERMIT,,"46,360,674",SID424752,False,UNKNOWN,China,2026-08-21 15:11:36,WS-11612,10.48.137,False,True,192.168.71.15,True,False,True,8080,3389,False,TCP,ALLOW,0,46360674,46360674,SID424752,False,UNKNOWN,China
FW000014106,2026-08-02T09:46:31,,,121.69.48.,25.0,25.0,tcp,ALLOW,-2297347,"24,144,396",SID514065,False,,,2026-08-02 09:46:31,,0.0.0.0,False,True,121.69.48.,False,True,True,25,25,False,TCP,ALLOW,0,24144396,24144396,SID514065,False,UNKNOWN,Unknown
FW000005077,,LPT-11322.corp.local,UNKNOWN,UNKNOWN,-1.0,3389.0,UDP/17,Allow,27627439,16047565,SID760063,False,MONITOR_DB_ACCESS,RU,,LPT-11322,0.0.0.0,False,True,0.0.0.0,False,True,True,-1,3389,True,UDP,ALLOW,27627439,16047565,43675004,SID760063,False,MONITOR_DB_ACCESS,Ru
FW000003827,1787326484,WS-12818,UNKNOWN,10-223.253,445.0,25.0,TCP,pass,23583.71 KB,31298438,SID928339,False,block_tor_exit,US,2026-08-21 15:34:44,WS-12818,0.0.0.0,False,True,10-223.253,False,True,True,445,25,False,TCP,ALLOW,0,31298438,31298438,SID928339,False,BLOCK_TOR_EXIT,Us
FW000027967,,,172.16.158.95,192.168.223.26,22.0,8080.0,6,block,32799006,40629087,SID133150,False,allow_office_apps,US,,,172.16.158.95,True,False,192.168.223.26,True,False,False,22,8080,False,TCP,DENY,32799006,40629087,73428093,SID133150,False,ALLOW_OFFICE_APPS,Us
FW000022815,2026-08-02T23:31:12,VDR-10558.corp.local,63.41.167.1,172.16.28.9,53.0,22.0,6,PERMIT,1639284,21846497,,False,,IN,2026-08-02 23:31:12,VDR-10558,63.41.167.1,True,False,172.16.28.9,True,False,False,53,22,False,TCP,ALLOW,1639284,21846497,23485781,UNKNOWN_SESSION,False,UNKNOWN,In
FW000010444,2026-08-23T11:32:23,WS-12232,192.168.134.38,192.168.223.85,135.0,8443.0,udp,permit,13274.76 KB,16178102,SID121691,False,,Russia,2026-08-23 11:32:23,WS-12232,192.168.134.38,True,False,192.168.223.85,True,False,False,135,8443,False,UDP,ALLOW,0,16178102,16178102,SID121691,False,UNKNOWN,Russia
FW000010334,27/08/2026 12:21,WS-12072,10.142.10.,43.243.149.178,3389.0,80.0,UDP,ALLOW,33064.87 KB,9752960,,False,,China,2026-08-27 12:21:00,WS-12072,10.142.10.,False,True,43.243.149.178,True,False,True,3389,80,False,UDP,ALLOW,0,9752960,9752960,UNKNOWN_SESSION,False,UNKNOWN,China
FW000004306,2026/08/04,ws-12898,10.40.186,69.113.66.116,8080.0,,tcp,ALLOW,"4,119,538","22,369,110",SID263858,N,allow_office_apps,,2026-08-04 00:00:00,WS-12898,10.40.186,False,True,69.113.66.116,True,False,True,8080,-1,True,TCP,ALLOW,4119538,22369110,26488648,SID263858,False,ALLOW_OFFICE_APPS,Unknown
FW000018220,,LPT-10364,192.168.114.,UNKNOWN,53.0,443.0,6,Allow,32509196,24.84 MB,SID924557,False,ALLOW_INTERNAL_DNS,US,,LPT-10364,192.168.114.,False,True,0.0.0.0,False,True,True,53,443,False,TCP,ALLOW,32509196,0,32509196,SID924557,False,ALLOW_INTERNAL_DNS,Us
FW000001881,2026-08-18 09:34:44,LPT-12294,UNKNOWN,10.0.160,53.0,135.0,udp,pass,,,SID491092,False,allow_office_apps,IN,2026-08-18 09:34:44,LPT-12294,0.0.0.0,False,True,10.0.160,False,True,True,53,135,False,UDP,ALLOW,0,0,0,SID491092,False,ALLOW_OFFICE_APPS,In
FW000014161,31-Aug-2026 18:46:20,VDR-10230,172.16.168.122,10.126.220,22.0,443.0,tcp,Allow,46737.39 KB,24077260,SID718124,False,DENY_TELNET,unknown,2026-08-31 18:46:20,VDR-10230,172.16.168.122,True,False,10.126.220,False,True,True,22,443,False,TCP,ALLOW,0,24077260,24077260,SID718124,False,DENY_TELNET,Unknown
FW000029867,08-04-2026 07:37:29 AM,WS-11119,10.73.228,99.166.240.199,,8080.0,udp,ALLOW,,15903.39 KB,SID394406,False,block_tor_exit,IN,2026-04-08 07:37:29,WS-11119,10.73.228,False,True,99.166.240.199,True,False,True,-1,8080,True,UDP,ALLOW,0,0,0,SID394406,False,BLOCK_TOR_EXIT,In
FW000008472,19/08/2026 23:14,WS-11505,10.122.5,,8080.0,-4.0,UDP,deny,"37,427,811",41931599,sid352383,False,DENY_TELNET,ind,2026-08-19 23:14:00,WS-11505,10.122.5,False,True,0.0.0.0,False,True,True,8080,-1,True,UDP,DENY,37427811,41931599,79359410,SID352383,False,DENY_TELNET,Ind
FW000003922,19-Aug-2026 21:52:09,WS-11084,192.168.232.1,172.16.129.210,3389.0,87315.0,TCP,block,41829922,213643,SID470408,False,block_tor_exit,Russia,2026-08-19 21:52:09,WS-11084,192.168.232.1,True,False,172.16.129.210,True,False,False,3389,-1,True,TCP,DENY,41829922,213643,42043565,SID470408,False,BLOCK_TOR_EXIT,Russia
FW000002999,08-01-2026 06:46:31 AM,WS-10325,172.16.201.14,148.127.69.197,135.0,,TCP/6,PASS,492003,,SID519966,False,BLOCK_EXTERNAL_RDP,,2026-01-08 06:46:31,WS-10325,172.16.201.14,True,False,148.127.69.197,True,False,False,135,-1,True,TCP,ALLOW,492003,0,492003,SID519966,False,BLOCK_EXTERNAL_RDP,Unknown
FW000002708,06/08/2026,WS-12546,144.207.6.3.0,195.249.28.3,3306.0,3306.0,TCP/6,PERMIT,"49,304,278",33843840,,False,BLOCK_EXTERNAL_RDP,,2026-08-06 00:00:00,WS-12546,144.207.6.3.0,False,True,195.249.28.3,True,False,True,3306,3306,False,TCP,ALLOW,49304278,33843840,83148118,UNKNOWN_SESSION,False,BLOCK_EXTERNAL_RDP,Unknown
FW000012251,,WS_12853,205.218.112.17,192-168.214.171,3389.0,8443.0,6,pass,,8119.48 KB,SID145539,False,,India,,WS-12853,205.218.112.17,True,False,192-168.214.171,False,True,True,3389,8443,False,TCP,ALLOW,0,0,0,SID145539,False,UNKNOWN,India
FW000018479,28/08/2026 10:28,VDR-12956,194-221.1.219,71-143.200.231,25.0,53.0,6,PERMIT,36960798,29635945,SID295848,no,DENY_TELNET,unknown,2026-08-28 10:28:00,VDR-12956,194-221.1.219,False,True,71-143.200.231,False,True,True,25,53,False,TCP,ALLOW,36960798,29635945,66596743,SID295848,False,DENY_TELNET,Unknown
FW000028636,2026-08-13T19:11:11,LPT-12182,UNKNOWN,UNKNOWN,25.0,3306.0,TCP,PERMIT,46831396,5617893,,True,BLOCK_EXTERNAL_RDP,US,2026-08-13 19:11:11,LPT-12182,0.0.0.0,False,True,0.0.0.0,False,True,True,25,3306,False,TCP,ALLOW,46831396,5617893,52449289,UNKNOWN_SESSION,True,BLOCK_EXTERNAL_RDP,Us
FW000027920,2026-08-14 18:48:57,LPT-10015,UNKNOWN,167.54.162.103.0,,25.0,ICMP,permit,24919099,"42,928,516",sid381584,N,allow_office_apps,China,2026-08-14 18:48:57,LPT-10015,0.0.0.0,False,True,167.54.162.103.0,False,True,True,-1,25,True,ICMP,ALLOW,24919099,42928516,67847615,SID381584,False,ALLOW_OFFICE_APPS,China
FW000004967,2026-08-04T16:21:33,LPT_10852,10.224.158,172.16.117.28,80.0,8080.0,tcp,block,2037025,"3,002,996",SID179895,False,MONITOR_DB_ACCESS,,2026-08-04 16:21:33,LPT-10852,10.224.158,False,True,172.16.117.28,True,False,True,80,8080,False,TCP,DENY,2037025,3002996,5040021,SID179895,False,MONITOR_DB_ACCESS,Unknown
FW000019198,04/08/2026 07:59,WS-12790,51.215.154.178,86.227.162.168,445.0,8080.0,6,PASS,35375883,37214.04 KB,SID324819,N,MONITOR_DB_ACCESS,IN,2026-08-04 07:59:00,WS-12790,51.215.154.178,True,False,86.227.162.168,True,False,False,445,8080,False,TCP,ALLOW,35375883,0,35375883,SID324819,False,MONITOR_DB_ACCESS,In
FW000010242,06/09/2026,VDR-11316.corp.local,172.16.174.,188.106.248.167,-5.0,25.0,UDP/17,permit,7729546,,SID206937,False,,RU,2026-09-06 00:00:00,VDR-11316,172.16.174.,False,True,188.106.248.167,True,False,True,-1,25,True,UDP,ALLOW,7729546,0,7729546,SID206937,False,UNKNOWN,Ru
FW000006286,,VDR-10035,999.999.999.999,148.219.69.198,22.0,-5.0,TCP/6,ALLOW,10929213,-12097792,,False,BLOCK_EXTERNAL_RDP,India,,VDR-10035,999.999.999.999,False,True,148.219.69.198,True,False,True,22,-1,True,TCP,ALLOW,10929213,0,10929213,UNKNOWN_SESSION,False,BLOCK_EXTERNAL_RDP,India
FW000004548,,vdr-11802,84.197.89.32,204.237.28.166,-3.0,8080.0,UDP,PERMIT,22.04 MB,"9,467,224",SID212309,False,UNKNOWN,US,,VDR-11802,84.197.89.32,True,False,204.237.28.166,True,False,False,-1,8080,True,UDP,ALLOW,0,9467224,9467224,SID212309,False,UNKNOWN,Us
FW000021683,,WS-10078,172.16.151.84,192.168.121.67,3306.0,80.0,TCP/6,ALLOW,42888821,"28,932,997",SID293376,False,block_tor_exit,IN,,WS-10078,172.16.151.84,True,False,192.168.121.67,True,False,False,3306,80,False,TCP,ALLOW,42888821,28932997,71821818,SID293376,False,BLOCK_TOR_EXIT,In
FW000025730,08-21-2026 06:19:00 AM,WS-12790,10.219.185,117.6.221.,3306.0,8080.0,17,PERMIT,43163678,-8368419,SID366222,True,,Russia,2026-08-21 06:19:00,WS-12790,10.219.185,False,True,117.6.221.,False,True,True,3306,8080,False,UDP,ALLOW,43163678,0,43163678,SID366222,True,UNKNOWN,Russia
