event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,timestamp_clean,user_id_clean,username_clean,department_clean,event_type_clean,event_category,is_failed_login,is_mfa_failed,auth_method_clean,source_ip_clean,is_source_ip_valid,is_source_ip_tampered,hostname_clean,device_id_clean,session_id_clean,mfa_passed_clean,failure_reason_clean,risk_score_clean,geo_location_clean
IAM00008436,2026-08-03T06:09:09,EMP11411,zaid.raval52,Marketing,MFA_ENROLLMENT,password,192.168.53.,VDR-11411,DEV96424,,1,,Low,remote,2026-08-03 06:09:09,EMP11411,zaid.raval52,Marketing,MFA_ENROLLMENT,other,False,False,PASSWORD,192.168.53.,False,True,VDR-11411,DEV-96424,UNKNOWN_SESSION,True,None,25.0,remote
IAM00012214,15/08/2026 13:06,EMP12306,maanas.borde94,,success_login,MFA,192.168.35.159,WS-12306,DEV75454,SID824469,yes,,54,UNKNOWN,2026-08-15 13:06:00,EMP12306,maanas.borde94,Unknown,SUCCESS_LOGIN,other,False,False,MFA,192.168.35.159,True,False,WS-12306,DEV-75454,SID824469,True,,54.0,UNKNOWN
IAM00014711,08-17-2026 07:03:51 AM,EMP-11665,  oni.goda48  ,,LOGON_SUCCESS,otp,192.168.66.90,VDR-11665,DEV49335,SID366985,True,NA,91,Punjab,2026-08-17 07:03:51,EMP11665,oni.goda48,Unknown,LOGIN_SUCCESS,login_success,False,False,OTP,192.168.66.90,True,False,VDR-11665,DEV-49335,SID366985,True,NA,91.0,Punjab
IAM00013303,,EMP-10563,  unnati.rau74  ,,Login Success,otp,164.147.98.229,LPT-10563,DEV55039,SID238060,yes,,61,IN,,EMP10563,unnati.rau74,Unknown,LOGIN_SUCCESS,login_success,False,False,OTP,164.147.98.229,True,False,LPT-10563,DEV-55039,SID238060,True,None,61.0,IN
IAM00000485,1788016776,EMP10680,chanchal.srivastava91,Purchase,SESSION_TERMINATED,Certificate,10-190.115,VDR-10680,DEV68436,,N,,21,remote,2026-08-29 15:19:36,EMP10680,chanchal.srivastava91,Purchase,SESSION_TERMINATED,other,False,False,CERTIFICATE,10.190.115,False,True,VDR-10680,DEV-68436,UNKNOWN_SESSION,False,,21.0,remote
IAM00008462,,10372,madhav.sood34,,PASSWORD_RESET,password,97.79.4.,LPT_10372,DEV94670,,False,NA,234,remote,,EMP10372,madhav.sood34,Unknown,PASSWORD_CHANGE,account_action,False,False,PASSWORD,97.79.4.,False,True,LPT-10372,DEV-94670,UNKNOWN_SESSION,False,NA,100.0,remote
IAM00011974,2026-08-29T10:12:38,EMP-10252,darsh.bal9,RD,SSO_SUCCESS,OTP,69.0.77.70.0,WS-10252,DEV33590,SID139736,yes,,High,,2026-08-29 10:12:38,EMP10252,darsh.bal9,Rd,SSO_SUCCESS,other,False,False,OTP,69.0.77.70.0,False,True,WS-10252,DEV-33590,SID139736,True,None,75.0,Unknown
IAM00000053,2026-08-19 04:10:29,emp_10338,  kamya.chopra12  ,HR,SSO_SUCCESS,sso,192.168.91.211.0,WS-10338,DEV49223,SID554877,True,,20/100,Delhi,2026-08-19 04:10:29,EMP10338,kamya.chopra12,Human Resources,SSO_SUCCESS,other,False,False,SSO,192.168.91.211.0,False,True,WS-10338,DEV-49223,SID554877,True,None,20.0,Delhi
IAM00013646,2026-09-02 14:58:22,emp11005,xalak.gill58,Support,failed logon,biometric,10.180.70,LPT-11005,DEV85695,,True,NA,83,Maharashtra,2026-09-02 14:58:22,EMP11005,xalak.gill58,Support,FAILED_LOGON,other,False,False,BIOMETRIC,10.180.70,False,True,LPT-11005,DEV-85695,UNKNOWN_SESSION,True,NA,83.0,Maharashtra
IAM00009071,2026-08-28T10:51:29,EMP12359,  rachana.sibal12  ,,LOGIN_SUCCESS,otp,10.52.40,WS-12359,DEV65919,SID664027,True,,86,PB,2026-08-28 10:51:29,EMP12359,rachana.sibal12,Unknown,LOGIN_SUCCESS,login_success,False,False,OTP,10.52.40,False,True,WS-12359,DEV-65919,SID664027,True,None,86.0,PB
IAM00002421,,EMP 12561,  oviya.pradhan73  ,HR,LOGIN_SUCCESS,biometric,UNKNOWN,ws-12561,DEV48217,,False,,medium,PB,,EMP12561,oviya.pradhan73,Human Resources,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,0.0.0.0,False,True,WS-12561,DEV-48217,UNKNOWN_SESSION,False,,50.0,PB
IAM00019021,2026-08-10 13:39:34,emp10786,gavin.samra37,Fin,LOGIN_SUCCESS,sso,134.113.231.34.0,WS_10786,DEV28293,SID648946,True,NA,,Delhi,2026-08-10 13:39:34,EMP10786,gavin.samra37,Finance,LOGIN_SUCCESS,login_success,False,False,SSO,134.113.231.34.0,False,True,WS-10786,DEV-28293,SID648946,True,NA,0.0,Delhi
IAM00013047,1786585681,11313,gautami.sodhi74,Innovation,SESSION_TERMINATED,sso,172.16.223.254,WS-11313,,,1,,,Punjab,2026-08-13 01:48:01,EMP11313,gautami.sodhi74,Innovation,SESSION_TERMINATED,other,False,False,SSO,172.16.223.254,True,False,WS-11313,,UNKNOWN_SESSION,True,,0.0,Punjab
IAM00015069,08-22-2026 11:58:44 AM,EMP10764,rachana.madan60,PURCH,MFA_FAILED,SSO,167.108.178.,WS-10764,DEV32972,,False,invalid credentials,95,,2026-08-22 11:58:44,EMP10764,rachana.madan60,Purch,MFA_FAILED,mfa_failed,True,True,SSO,167.108.178.,False,True,WS-10764,DEV-32972,UNKNOWN_SESSION,False,invalid credentials,95.0,Unknown
IAM00010383,,emp11197,oliver.venkataraman8,Sales,SSO_SUCCESS,MFA,UNKNOWN,LPT-11197.corp.local,DEV23801,,True,,15,,,EMP11197,oliver.venkataraman8,Sales,SSO_SUCCESS,other,False,False,MFA,0.0.0.0,False,True,LPT-11197,DEV-23801,UNKNOWN_SESSION,True,,15.0,Unknown
IAM00017567,2026-08-20 15:02:01,EMP10503,girish.dyal84,SALES,FAILED_LOGIN,password,195.18.168.132,VDR-10503,DEV19149,,False,OTP expired,,,2026-08-20 15:02:01,EMP10503,girish.dyal84,Sales,FAILED_LOGIN,other,False,False,PASSWORD,195.18.168.132,True,False,VDR-10503,DEV-19149,UNKNOWN_SESSION,False,OTP expired,0.0,
IAM00007681,22/08/2026 00:36,emp_12323,  tanvi.bal60  ,sales dept,LOGON_FAILURE,BIOMETRIC,172.16.125.59,LPT-12323,DEV89195,,False,MFA failed,24,,2026-08-22 00:36:00,EMP12323,tanvi.bal60,Sales,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,172.16.125.59,True,False,LPT-12323,DEV-89195,UNKNOWN_SESSION,False,MFA failed,24.0,Unknown
IAM00005001,2026/08/26,EMP11298,harrison.varughese13,,LOGIN_FAILED,BIOMETRIC,16.72.141.210,VDR-11298.corp.local,DEV46068,,False,MFA failed,47,Delhi,2026-08-26 00:00:00,EMP11298,harrison.varughese13,Unknown,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,16.72.141.210,True,False,VDR-11298,DEV-46068,UNKNOWN_SESSION,False,MFA failed,47.0,Delhi
IAM00017398,,EMP11466,eta.bajwa82,hr dept,failed logon,BIOMETRIC,218.216.71.7.0,VDR-11466,DEV20323,,False,,89,DL,,EMP11466,eta.bajwa82,Human Resources,FAILED_LOGON,other,False,False,BIOMETRIC,218.216.71.7.0,False,True,VDR-11466,DEV-20323,UNKNOWN_SESSION,False,,89.0,DL
IAM00007757,,10816,,procurement team,invalid_credentials,Certificate,199.178.153.106,VDR-10816,DEV62459,,False,wrong_password,58,Delhi,,EMP10816,,Procurement Team,LOGIN_FAILED,login_failed,True,False,CERTIFICATE,199.178.153.106,True,False,VDR-10816,DEV-62459,UNKNOWN_SESSION,False,wrong_password,58.0,Delhi
IAM00018930,,EMP 12678,aadhya.saraf43,Supply Chain,LOGON_SUCCESS,OTP,172.16.175.249,VDR-12678,DEV88793,SID545443,True,,102,Punjab,,EMP12678,aadhya.saraf43,Supply Chain,LOGIN_SUCCESS,login_success,False,False,OTP,172.16.175.249,True,False,VDR-12678,DEV-88793,SID545443,True,,100.0,Punjab
IAM00006070,22/08/2026 16:07,EMP12959,LIBNI.LALA75,SALES,AUTH_FAILED,biometric,10.140.104,,DEV19450,,False,MFA failed,237,,2026-08-22 16:07:00,EMP12959,libni.lala75,Sales,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,10.140.104,False,True,,DEV-19450,UNKNOWN_SESSION,False,MFA failed,100.0,
IAM00007177,1785579009,EMP10304,tanay_bandi97,,success_login,sso,56.16.181.23,lpt-10304,DEV22924,SID360622,True,,42/100,PB,2026-08-01 10:10:09,EMP10304,tanay_bandi97,Unknown,SUCCESS_LOGIN,other,False,False,SSO,56.16.181.23,True,False,LPT-10304,DEV-22924,SID360622,True,,42.0,PB
IAM00010834,01/08/2026 22:49,EMP12787,sachi.sane26,customer care,LOGIN_SUCCESS,OTP,10.72.248,LPT-12787,DEV70243,SID398997,True,,11,Punjab,2026-08-01 22:49:00,EMP12787,sachi.sane26,Customer Care,LOGIN_SUCCESS,login_success,False,False,OTP,10.72.248,False,True,LPT-12787,DEV-70243,SID398997,True,,11.0,Punjab
IAM00019975,2026-08-18 22:03:11,EMP11031,SAMUEL.HARI14,Operations,Login Success,mfa,41.180.98.82.0,LPT-11031.corp.local,DEV62709,,False,NA,90,remote,2026-08-18 22:03:11,EMP11031,samuel.hari14,Operations,LOGIN_SUCCESS,login_success,False,False,MFA,41.180.98.82.0,False,True,LPT-11031,DEV-62709,UNKNOWN_SESSION,False,NA,90.0,remote
IAM00000057,2026/08/31,EMP11821,caleb.murty72,Mktg,AUTH_SUCCESS,Certificate,999.999.999.999,VDR-11821,DEV38664,SID601685,True,,36,remote,2026-08-31 00:00:00,EMP11821,caleb.murty72,Marketing,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,999.999.999.999,False,True,VDR-11821,DEV-38664,SID601685,True,None,36.0,remote
IAM00012166,,EMP10664,yauvani.bajwa71,operations dept,SSO_SUCCESS,SSO,UNKNOWN,VDR_10664,DEV53684,,Y,,32,DL,,EMP10664,yauvani.bajwa71,Operations,SSO_SUCCESS,other,False,False,SSO,0.0.0.0,False,True,VDR-10664,DEV-53684,UNKNOWN_SESSION,True,,32.0,DL
IAM00006494,11-Aug-2026 09:48:27,EMP10512,chanchal.karan62,,success_login,mfa,111.252.18.205,WS-10512,,,True,,100,UNKNOWN,2026-08-11 09:48:27,EMP10512,chanchal.karan62,Unknown,SUCCESS_LOGIN,other,False,False,MFA,111.252.18.205,True,False,WS-10512,,UNKNOWN_SESSION,True,,100.0,UNKNOWN
IAM00000264,08-02-2026 05:36:41 PM,EMP10954,balendra.chada93,Customer Support,Successful Login,BIOMETRIC,191.77.157.212,LPT-10954,DEV90012,SID335668,1,,48,,2026-02-08 17:36:41,EMP10954,balendra.chada93,Support,SUCCESSFUL_LOGIN,other,False,False,BIOMETRIC,191.77.157.212,True,False,LPT-10954,DEV-90012,SID335668,True,,48.0,
IAM00000466,,EMP-11324,yash.rattan31,,LOGON_SUCCESS,PASSWORD,34.103.76.,LPT-11324,DEV39769,SID819771,True,,8,DL,,EMP11324,yash.rattan31,Unknown,LOGIN_SUCCESS,login_success,False,False,PASSWORD,34.103.76.,False,True,LPT-11324,DEV-39769,SID819771,True,,8.0,DL
IAM00007775,2026-08-31 02:27:37,EMP12519,chaaya.mody33,Brand Team,Successful Login,Certificate,UNKNOWN,VDR-12519,DEV99516,SID650756,False,,Medium,,2026-08-31 02:27:37,EMP12519,chaaya.mody33,Brand Team,SUCCESSFUL_LOGIN,other,False,False,CERTIFICATE,0.0.0.0,False,True,VDR-12519,DEV-99516,SID650756,False,,50.0,Unknown
IAM00010441,06-Sep-2026 12:42:39,EMP12487,keya.khanna72,LEGAL,Login Failed,biometric,999.999.999.999,VDR-12487,DEV18204,,False,NA,80,,2026-09-06 12:42:39,EMP12487,keya.khanna72,Legal,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,999.999.999.999,False,True,VDR-12487,DEV-18204,UNKNOWN_SESSION,False,NA,80.0,
IAM00002693,2026/08/13,11665,oni.goda48,Human Resources,Successful Login,MFA,192.168.252.,VDR-11665,DEV49335,SID156147,False,,47,IN,2026-08-13 00:00:00,EMP11665,oni.goda48,Human Resources,SUCCESSFUL_LOGIN,other,False,False,MFA,192.168.252.,False,True,VDR-11665,DEV-49335,SID156147,False,None,47.0,IN
IAM00007007,08-06-2026 06:21:25 AM,EMP 10132,eiravati.prabhu70,,LOGIN_SUCCESS,BIOMETRIC,22.12.195.158.0,VDR-10132,,,Y,,74,UNKNOWN,2026-06-08 06:21:25,EMP10132,eiravati.prabhu70,Unknown,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,22.12.195.158.0,False,True,VDR-10132,,UNKNOWN_SESSION,True,,74.0,UNKNOWN
IAM00014199,2026-08-14T17:54:49,emp_11773,osha.purohit36,,AUTH_FAILED,OTP,172-16.6.172,VDR-11773,DEV89337,,N,OTP expired,medium,ind,2026-08-14 17:54:49,EMP11773,osha.purohit36,Unknown,LOGIN_FAILED,login_failed,True,False,OTP,172.16.6.172,True,False,VDR-11773,DEV-89337,UNKNOWN_SESSION,False,OTP expired,50.0,ind
IAM00012210,,10622,YASHODA.SUR19,,Login Failed,otp,207.220.166.69,VDR-10622,DEV24585,,False,timeout,88,DL,,EMP10622,yashoda.sur19,Unknown,LOGIN_FAILED,login_failed,True,False,OTP,207.220.166.69,True,False,VDR-10622,DEV-24585,UNKNOWN_SESSION,False,timeout,88.0,DL
IAM00004747,1786893463,EMP 10875,xalak.kota96,Support,Login Success,password,109.5.213.,VDR_10875,DEV86765,SID689449,1,,65/100,India,2026-08-16 15:17:43,EMP10875,xalak.kota96,Support,LOGIN_SUCCESS,login_success,False,False,PASSWORD,109.5.213.,False,True,VDR-10875,DEV-86765,SID689449,True,,65.0,India
IAM00015213,2026/08/02,EMP 12011,wishi.ganesh63,Supply Chain,failed logon,Certificate,191.43.33.206,LPT-12011.corp.local,DEV23413,,True,OTP expired,39,DL,2026-08-02 00:00:00,EMP12011,wishi.ganesh63,Supply Chain,FAILED_LOGON,other,False,False,CERTIFICATE,191.43.33.206,True,False,LPT-12011,DEV-23413,UNKNOWN_SESSION,True,OTP expired,39.0,DL
IAM00005160,2026-09-02 16:50:42,EMP 10299,anmol.bhatt26,Supply Chain,invalid_credentials,MFA,192.168.155.,vdr-10299,DEV82102,,False,expired password,57,UNKNOWN,2026-09-02 16:50:42,EMP10299,anmol.bhatt26,Supply Chain,LOGIN_FAILED,login_failed,True,False,MFA,192.168.155.,False,True,VDR-10299,DEV-82102,UNKNOWN_SESSION,False,expired password,57.0,UNKNOWN
IAM00011216,05-Sep-2026 14:11:05,EMP-10816,  panini.sachdev98  ,Purchase,AUTH_SUCCESS,PASSWORD,172.16.98.163,VDR-10816,,SID911635,True,,67,,2026-09-05 14:11:05,EMP10816,panini.sachdev98,Purchase,LOGIN_SUCCESS,login_success,False,False,PASSWORD,172.16.98.163,True,False,VDR-10816,,SID911635,True,None,67.0,
IAM00012317,2026/08/10,EMP 12762,nathaniel.jhaveri55,,AUTH_SUCCESS,mfa,172.16.214.232,lpt-12762,DEV79833,SID256084,1,NA,52,IN,2026-08-10 00:00:00,EMP12762,nathaniel.jhaveri55,Unknown,LOGIN_SUCCESS,login_success,False,False,MFA,172.16.214.232,True,False,LPT-12762,DEV-79833,SID256084,True,NA,52.0,IN
IAM00016202,1786941846,EMP11583,hemang.bansal35,,PRIVILEGE_ESCALATION_REQUEST,sso,172.16.152.239,VDR-11583,DEV84136,,False,NA,190,Punjab,2026-08-17 04:44:06,EMP11583,hemang.bansal35,Unknown,PRIVILEGE_CHANGE,account_action,False,False,SSO,172.16.152.239,True,False,VDR-11583,DEV-84136,UNKNOWN_SESSION,False,NA,100.0,Punjab
IAM00015622,2026-08-09 07:31:10,EMP12405,netra_madan80,marketing dept,Login Success,PASSWORD,UNKNOWN,,DEV51725,,True,,89,remote,2026-08-09 07:31:10,EMP12405,netra_madan80,Marketing,LOGIN_SUCCESS,login_success,False,False,PASSWORD,0.0.0.0,False,True,,DEV-51725,UNKNOWN_SESSION,True,None,89.0,remote
IAM00001306,31-Aug-2026 04:44:15,EMP 11228,tanmayi.dhar12,hr dept,SSO_SUCCESS,password,10.67.60,WS-11228,,SID692642,1,NA,62,Punjab,2026-08-31 04:44:15,EMP11228,tanmayi.dhar12,Human Resources,SSO_SUCCESS,other,False,False,PASSWORD,10.67.60,False,True,WS-11228,,SID692642,True,NA,62.0,Punjab
IAM00007623,,EMP12085,samarth.kanda66,SALES,SESSION_TERMINATED,OTP,999.999.999.999,lpt-12085,DEV10643,,True,,-2,Punjab,,EMP12085,samarth.kanda66,Sales,SESSION_TERMINATED,other,False,False,OTP,999.999.999.999,False,True,LPT-12085,DEV-10643,UNKNOWN_SESSION,True,,0.0,Punjab
IAM00010267,13/08/2026,EMP10809,advaith_tiwari14,,PASSWORD_RESET,BIOMETRIC,172.16.98.241,WS-10809,DEV38085,,True,NA,33,remote,2026-08-13 00:00:00,EMP10809,advaith_tiwari14,Unknown,PASSWORD_CHANGE,account_action,False,False,BIOMETRIC,172.16.98.241,True,False,WS-10809,DEV-38085,UNKNOWN_SESSION,True,NA,33.0,remote
IAM00010337,,emp11512,samesh.sangha73,IT Support,Successful Login,MFA,26.88.70.254,LPT_11512,DEV68017,SID220449,Y,,3/100,ind,,EMP11512,samesh.sangha73,Support,SUCCESSFUL_LOGIN,other,False,False,MFA,26.88.70.254,True,False,LPT-11512,DEV-68017,SID220449,True,None,3.0,ind
IAM00017177,2026-09-09T22:56:22,EMP10182,  gagan.edwin92  ,Accounts,Login Failed,OTP,167.92.212.93,,DEV90584,,1,timeout,31,Delhi,2026-09-09 22:56:22,EMP10182,gagan.edwin92,Finance,LOGIN_FAILED,login_failed,True,False,OTP,167.92.212.93,True,False,,DEV-90584,UNKNOWN_SESSION,True,timeout,31.0,Delhi
IAM00016803,02-Sep-2026 08:32:54,EMP11877,osha.mani16,PURCH,PASSWORD_RESET,OTP,10.82.9,VDR-11877,DEV51558,,False,,88,,2026-09-02 08:32:54,EMP11877,osha.mani16,Purch,PASSWORD_CHANGE,account_action,False,False,OTP,10.82.9,False,True,VDR-11877,DEV-51558,UNKNOWN_SESSION,False,,88.0,Unknown
IAM00011825,2026-08-16T09:42:18,EMP10644,JANANI.RAJAGOPALAN6,Support,FAILED_LOGIN,otp,192.168.128.80,VDR-10644,DEV16461,SID776650,no,,82,PB,2026-08-16 09:42:18,EMP10644,janani.rajagopalan6,Support,FAILED_LOGIN,other,False,False,OTP,192.168.128.80,True,False,VDR-10644,DEV-16461,SID776650,False,,82.0,PB
IAM00016736,01/09/2026,EMP-11779,hardik_pathak18,marketing dept,Login Failed,biometric,999.999.999.999,,DEV57380,SID520920,False,account locked,,,2026-09-01 00:00:00,EMP11779,hardik_pathak18,Marketing,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,999.999.999.999,False,True,,DEV-57380,SID520920,False,account locked,0.0,Unknown
IAM00015515,18/08/2026,EMP12146,ranbir.om18,,success_login,PASSWORD,50.145.170.215,LPT_12146,NA,SID745422,1,,181,IN,2026-08-18 00:00:00,EMP12146,ranbir.om18,Unknown,SUCCESS_LOGIN,other,False,False,PASSWORD,50.145.170.215,True,False,LPT-12146,,SID745422,True,None,100.0,IN
IAM00008625,2026-08-04T14:29:32,emp_11299,OJASVI.VOHRA60,Legal Dept,SSO_SUCCESS,OTP,172.16.57.125,LPT_11299,DEV47148,SID148265,yes,,11,India,2026-08-04 14:29:32,EMP11299,ojasvi.vohra60,Legal,SSO_SUCCESS,other,False,False,OTP,172.16.57.125,True,False,LPT-11299,DEV-47148,SID148265,True,,11.0,India
IAM00016584,11-Aug-2026 00:53:47,EMP-10517,rishi.tiwari28,FINANCE,success_login,password,172.16.62.68,ws-10517,NA,,True,NA,138,DL,2026-08-11 00:53:47,EMP10517,rishi.tiwari28,Finance,SUCCESS_LOGIN,other,False,False,PASSWORD,172.16.62.68,True,False,WS-10517,,UNKNOWN_SESSION,True,NA,100.0,DL
IAM00009312,1787571495,EMP10787,,,LOGIN_FAILED,SSO,10.88.174,WS-10787,DEV21593,SID-959059,True,invalid credentials,76/100,Punjab,2026-08-24 11:38:15,EMP10787,,Unknown,LOGIN_FAILED,login_failed,True,False,SSO,10.88.174,False,True,WS-10787,DEV-21593,SID-959059,True,invalid credentials,76.0,Punjab
IAM00003193,06/08/2026 16:00,10888,vedant.parmer66,Human Resources,MFA_ENROLLMENT,BIOMETRIC,,WS-10888,DEV22384,,no,,4/100,Punjab,2026-08-06 16:00:00,EMP10888,vedant.parmer66,Human Resources,MFA_ENROLLMENT,other,False,False,BIOMETRIC,0.0.0.0,False,True,WS-10888,DEV-22384,UNKNOWN_SESSION,False,,4.0,Punjab
IAM00005585,21/08/2026,EMP10247,aadhya.shan11,customer care,LOGIN_FAILED,mfa,14-155.79.204,VDR-10247,DEV57419,SID431047,yes,expired password,62,,2026-08-21 00:00:00,EMP10247,aadhya.shan11,Customer Care,LOGIN_FAILED,login_failed,True,False,MFA,14.155.79.204,True,False,VDR-10247,DEV-57419,SID431047,True,expired password,62.0,Unknown
IAM00000147,2026-08-21 01:28:47,emp11530,PARTH.PANDEY90,Ops,AUTH_FAILED,Certificate,10.130.103,WS-11530,DEV38155,,1,unknown user,HIGH,Delhi,2026-08-21 01:28:47,EMP11530,parth.pandey90,Operations,LOGIN_FAILED,login_failed,True,False,CERTIFICATE,10.130.103,False,True,WS-11530,DEV-38155,UNKNOWN_SESSION,True,unknown user,75.0,Delhi
IAM00018761,23/08/2026 05:13,EMP-11951,harsh.dugar36,Mktg,LOGIN_SUCCESS,Certificate,10.120.108,VDR-11951,,SID368711,False,,-2,India,2026-08-23 05:13:00,EMP11951,harsh.dugar36,Marketing,LOGIN_SUCCESS,login_success,False,False,CERTIFICATE,10.120.108,False,True,VDR-11951,,SID368711,False,,0.0,India
IAM00008163,30/08/2026,emp12693,shaurya.gade38,Legal Dept,SSO_SUCCESS,sso,,VDR-12693,,SID406283,True,NA,79,Maharashtra,2026-08-30 00:00:00,EMP12693,shaurya.gade38,Legal,SSO_SUCCESS,other,False,False,SSO,0.0.0.0,False,True,VDR-12693,,SID406283,True,NA,79.0,Maharashtra
IAM00016402,03/09/2026 11:26,10138,  samuel.choudhury78  ,legal,Successful Login,password,192.168.26.145,VDR-10138,DEV24996,SID243554,True,NA,-7,Punjab,2026-09-03 11:26:00,EMP10138,samuel.choudhury78,Legal,SUCCESSFUL_LOGIN,other,False,False,PASSWORD,192.168.26.145,True,False,VDR-10138,DEV-24996,SID243554,True,NA,0.0,Punjab
IAM00004875,2026/08/16,EMP11112,umang.raval82,,AUTH_FAILED,MFA,10.249.220,VDR-11112,DEV64820,SID830697,False,MFA failed,86,DL,2026-08-16 00:00:00,EMP11112,umang.raval82,Unknown,LOGIN_FAILED,login_failed,True,False,MFA,10.249.220,False,True,VDR-11112,DEV-64820,SID830697,False,MFA failed,86.0,DL
IAM00008359,08-17-2026 02:56:25 PM,EMP11588,ati.choudhury94,RnD,Successful Login,certificate,192.168.239.163,VDR-11588,DEV55095,SID171931,1,,HIGH,IN,2026-08-17 14:56:25,EMP11588,ati.choudhury94,R&D,SUCCESSFUL_LOGIN,other,False,False,CERTIFICATE,192.168.239.163,True,False,VDR-11588,DEV-55095,SID171931,True,None,75.0,IN
IAM00004395,30/08/2026,EMP11172,victor.khalsa18,Human Resources,AUTH_SUCCESS,sso,10.254.88,WS-11172,DEV28264,SID231259,True,NA,63,Punjab,2026-08-30 00:00:00,EMP11172,victor.khalsa18,Human Resources,LOGIN_SUCCESS,login_success,False,False,SSO,10.254.88,False,True,WS-11172,DEV-28264,SID231259,True,NA,63.0,Punjab
IAM00012254,2026-08-14T04:04:42,EMP10615,nikita.majumdar12,,Login Failed,OTP,999.999.999.999,WS-10615,DEV29400,,yes,account locked,64,UNKNOWN,2026-08-14 04:04:42,EMP10615,nikita.majumdar12,Unknown,LOGIN_FAILED,login_failed,True,False,OTP,999.999.999.999,False,True,WS-10615,DEV-29400,UNKNOWN_SESSION,True,account locked,64.0,UNKNOWN
IAM00011418,08-02-2026 07:55:12 AM,EMP10102,gaurangi.samra66,,Successful Login,SSO,192.168.116.239,ws-10102,DEV54548,SID427468,True,,22,UNKNOWN,2026-02-08 07:55:12,EMP10102,gaurangi.samra66,Unknown,SUCCESSFUL_LOGIN,other,False,False,SSO,192.168.116.239,True,False,WS-10102,DEV-54548,SID427468,True,,22.0,UNKNOWN
IAM00013752,2026-08-13 17:27:51,emp10144,yashica.rao48,hr dept,Successful Login,SSO,10.215.95,LPT-10144,DEV66244,SID655817,True,,66,,2026-08-13 17:27:51,EMP10144,yashica.rao48,Human Resources,SUCCESSFUL_LOGIN,other,False,False,SSO,10.215.95,False,True,LPT-10144,DEV-66244,SID655817,True,,66.0,
IAM00015803,,12555,fitan.dada61,,LOGON_SUCCESS,biometric,10.124.191,WS-12555,DEV88994,SID529933,True,,,ind,,EMP12555,fitan.dada61,Unknown,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,10.124.191,False,True,WS-12555,DEV-88994,SID529933,True,,0.0,ind
IAM00003991,2026-08-17 17:38:38,EMP11918,lekha.dhawan29,Supply Chain,success_login,SSO,172.16.154.81.0,LPT-11918,DEV36760,,True,NA,Medium,remote,2026-08-17 17:38:38,EMP11918,lekha.dhawan29,Supply Chain,SUCCESS_LOGIN,other,False,False,SSO,172.16.154.81.0,False,True,LPT-11918,DEV-36760,UNKNOWN_SESSION,True,NA,50.0,remote
IAM00007375,1786049431,EMP11600,gagan.mitter67,Supply Chain,LOGIN_SUCCESS,biometric,172.16.17.81,VDR-11600,DEV60738,SID246202,True,NA,-9,PB,2026-08-06 20:50:31,EMP11600,gagan.mitter67,Supply Chain,LOGIN_SUCCESS,login_success,False,False,BIOMETRIC,172.16.17.81,True,False,VDR-11600,DEV-60738,SID246202,True,NA,0.0,PB
IAM00019919,2026/08/23,EMP10245,netra.mitter48,procurement team,invalid_credentials,biometric,192.168.109.236,LPT-10245,DEV72676,SID222182,False,MFA failed,6,IN,2026-08-23 00:00:00,EMP10245,netra.mitter48,Procurement Team,LOGIN_FAILED,login_failed,True,False,BIOMETRIC,192.168.109.236,True,False,LPT-10245,DEV-72676,SID222182,False,MFA failed,6.0,IN
IAM00004393,08-20-2026 10:55:09 PM,EMP11153,zehaan_ahluwalia27,R&D,ACCOUNT_UNLOCK,Certificate,,WS-11153,DEV36728,,Y,NA,69,UNKNOWN,2026-08-20 22:55:09,EMP11153,zehaan_ahluwalia27,R&D,ACCOUNT_STATUS_CHANGE,account_action,False,False,CERTIFICATE,0.0.0.0,False,True,WS-11153,DEV-36728,UNKNOWN_SESSION,True,NA,69.0,UNKNOWN
IAM00011495,2026-08-11T17:47:59,EMP11531,lakshit_barad43,,ACCOUNT_UNLOCK,SSO,99.75.82.,VDR-11531,NA,,0,,34,UNKNOWN,2026-08-11 17:47:59,EMP11531,lakshit_barad43,Unknown,ACCOUNT_STATUS_CHANGE,account_action,False,False,SSO,99.75.82.,False,True,VDR-11531,,UNKNOWN_SESSION,False,None,34.0,UNKNOWN
IAM00010946,09-09-2026 10:26:21 PM,EMP10352,anya.bahl99,Information Technology,LOGIN_SUCCESS,sso,UNKNOWN,WS-10352,,SID569965,Y,,159,DL,2026-09-09 22:26:21,EMP10352,anya.bahl99,Engineering,LOGIN_SUCCESS,login_success,False,False,SSO,0.0.0.0,False,True,WS-10352,,SID569965,True,None,100.0,DL
