alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality,detected_timestamp_clean,resolved_timestamp_clean,is_temporal_anomaly,resolution_time_hours,user_id_clean,hostname_clean,severity_clean,severity_score,status_clean,is_active_alert,alert_type_clean,is_high_threat_type,file_path_clean,sha256_clean
EPA00001671,02/09/2026 20:25,,WS-10582,10582,SentinelOne,USB device blocked,MEDIUM,New,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,winword.exe,a866eff90f61599ef9e9739cbc16599a7cbb2b634a9b6127cdf67b626d3b3da3,,,2026-09-02 20:25:00,,False,,EMP10582,WS-10582,MEDIUM,50,OPEN,True,Usb Device Blocked,False,E:\Backup\data.rar,a866eff90f61599ef9e9739cbc16599a7cbb2b634a9b6127cdf67b626d3b3da3
EPA00004754,07-Sep-2026 12:06:06,10-Sep-2026 07:06:06,LPT_10717,10717,Windows Defender,Suspicious PowerShell Execution,Moderate,In Progress,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,,f17ebf5315ce5e2401ed7063a9977e7c4b3c43837033ac8fe9ad1c2bd68c2329,,Low,2026-09-07 12:06:06,2026-09-10 07:06:06,False,67.0,EMP10717,LPT-10717,MEDIUM,50,IN_PROGRESS,True,Suspicious Powershell Execution,True,D:\Projects\scripts\cleanup.ps1,f17ebf5315ce5e2401ed7063a9977e7c4b3c43837033ac8fe9ad1c2bd68c2329
EPA00001048,,,LPT-10006,EMP-10006,SYMANTEC,Credential dumping attempt,M,FALSE_POSITIVE,Threat detected after file download from external website.,C:\Windows\Temp\update.tmp,powershell.exe,d6fd49aaa422777c03adba386adcccfcc3ef3a74858db87964dc56cc7bfddc0c,admin,M,,,False,,EMP10006,LPT-10006,MEDIUM,50,DISMISSED,False,Credential Dumping Attempt,True,C:\Windows\Temp\update.tmp,d6fd49aaa422777c03adba386adcccfcc3ef3a74858db87964dc56cc7bfddc0c
EPA00003379,08-05-2026 04:13:14 PM,2026-08-07 18:13:14,LPT-10414,EMP10414,Defender,Suspicious PowerShell Execution,M,In Progress,Endpoint agent blocked execution. Review required.,C:\Windows\System32\drivers\etc\hosts,unknown,3e42a48e59b9ac50,incident.team,Low,2026-05-08 16:13:14,2026-08-07 18:13:14,False,2186.0,EMP10414,LPT-10414,MEDIUM,50,IN_PROGRESS,True,Suspicious Powershell Execution,True,C:\Windows\System32\drivers\etc\hosts,3e42a48e59b9ac50
EPA00007891,2026-08-05T08:38:07,2026/08/07,LPT-12973,EMP-12973,Quick Heal,Phishing URL blocked,P3,Closed,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,python.exe,1c6cc58113d9d6c00003ad27aaa60e066a52606e8faeb8340771af5be1a60dfb,incident.team,H,2026-08-05 08:38:07,2026-08-07 00:00:00,False,39.36,EMP12973,LPT-12973,MEDIUM,50,RESOLVED,False,Phishing Url Blocked,False,E:\Backup\data.rar,1c6cc58113d9d6c00003ad27aaa60e066a52606e8faeb8340771af5be1a60dfb
EPA00000415,01/08/2026 09:46,,vdr-10688,EMP10688,Defender,MALWARE_DETECTED,P3,Unassigned,User reported machine slowdown after popup. AV alert generated.,C:\Windows\System32\drivers\etc\hosts,python.exe,59A6FE532D960807A500711EACFC93E3A1B5669DD0962F567A14942B6B4B3910,unassigned,,2026-08-01 09:46:00,,False,,EMP10688,VDR-10688,MEDIUM,50,IN_PROGRESS,True,Malware_Detected,True,C:\Windows\System32\drivers\etc\hosts,59a6fe532d960807a500711eacfc93e3a1b5669dd0962f567a14942b6b4b3910
EPA00002895,,08-26-2026 04:25:50 PM,WS-10228,EMP 10228,Windows Defender,Trojan:Win32,Moderate,R,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,,2E35223609142E8BBF40833120FE8003559F4E3AA42FBCDA55275FD9ACC69FD7,admin,H,,2026-08-26 16:25:50,False,,EMP10228,WS-10228,MEDIUM,50,OPEN,True,Trojan:Win32,True,E:\Backup\data.rar,2e35223609142e8bbf40833120fe8003559f4e3aa42fbcda55275fd9acc69fd7
EPA00007122,2026-08-08T14:03:59,06/08/2026 16:03,LPT-11840,EMP 11840,Kaspersky,Browser hijack attempt,P1,New,Endpoint agent blocked execution. Review required.,C:\Users\user\Desktop\salary.xlsx,,,admin,M,2026-08-08 14:03:59,2026-08-06 16:03:00,True,,EMP11840,LPT-11840,CRITICAL,100,OPEN,True,Browser Hijack Attempt,False,C:\Users\user\Desktop\salary.xlsx,unknown
EPA00001818,06/09/2026,1788941309,VDR-12483,EMP-12483,McAfee,suspicious_powershell,MEDIUM,Investigating,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,explorer.exe,272e02432d8f261035ee0ea1d4d2c1336e83ca20dc7c61eda67cea081da5fc82,,CRITICAL,2026-09-06 00:00:00,2026-09-09 08:08:29,False,80.14,EMP12483,VDR-12483,MEDIUM,50,IN_PROGRESS,True,Suspicious_Powershell,True,C:\Windows\Temp\update.tmp,272e02432d8f261035ee0ea1d4d2c1336e83ca20dc7c61eda67cea081da5fc82
EPA00002472,07-Sep-2026 11:24:52,09-07-2026 06:24:52 PM,LPT-11689,EMP11689,Carbon Black,Unauthorized USB,Medium,Resolved,Endpoint protection detected suspicious activity on host.,,cmd.exe,f1f15c91e53d8be949343dff9a85bc16692fbab08bec8f5a91c17e7eceef48d3,incident.team,M,2026-09-07 11:24:52,2026-07-09 18:24:52,True,,EMP11689,LPT-11689,MEDIUM,50,RESOLVED,False,Unauthorized Usb,False,Unknown,f1f15c91e53d8be949343dff9a85bc16692fbab08bec8f5a91c17e7eceef48d3
EPA00004355,2026/08/14,,LPT-12060,EMP 12060,Carbon Black,Browser hijack attempt,Moderate,FALSE_POSITIVE,Endpoint protection detected suspicious activity on host.,,explorer.exe,25cfb3bcd4b79d74b852e92044a2271d648c178,admin,CRITICAL,2026-08-14 00:00:00,,False,,EMP12060,LPT-12060,MEDIUM,50,DISMISSED,False,Browser Hijack Attempt,False,Unknown,25cfb3bcd4b79d74b852e92044a2271d648c178
EPA00004906,,14-Aug-2026 18:29:31,VDR-11703,EMP 11703,McAfee,Browser hijack attempt,P1,OPEN,Malicious file blocked. User notified. Need validation.,D:\Projects\scripts\cleanup.ps1,,2646EC78965A99DF67ADFE13519F54DAA1846660E4C88F53A7191AC21EC7125D,soc.analyst1,LOW,,2026-08-14 18:29:31,False,,EMP11703,VDR-11703,CRITICAL,100,OPEN,True,Browser Hijack Attempt,False,D:\Projects\scripts\cleanup.ps1,2646ec78965a99df67adfe13519f54daa1846660e4c88f53a7191ac21ec7125d
EPA00005012,2026-08-03 11:48:39,2026/08/04,LPT_12955,EMP12955,SYMANTEC,suspicious_powershell,P3,NEW,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,excel.exe,e9dd809de3a6e47d112b927cce6e8eb361802592ff270ec144f5c8235968a3e0,incident.team,LOW,2026-08-03 11:48:39,2026-08-04 00:00:00,False,12.19,EMP12955,LPT-12955,MEDIUM,50,OPEN,True,Suspicious_Powershell,True,C:\Users\user\AppData\Local\Temp\cache.bin,e9dd809de3a6e47d112b927cce6e8eb361802592ff270ec144f5c8235968a3e0
EPA00002756,26-Aug-2026 01:00:41,29/08/2026 03:00,VDR-11387,EMP 11387,CrowdStrike,Browser hijack attempt,MEDIUM,Investigating,Threat detected after file download from external website.,C:\ProgramData\svc\agent.dll,python.exe,,,Low,2026-08-26 01:00:41,2026-08-29 03:00:00,False,73.99,EMP11387,VDR-11387,MEDIUM,50,IN_PROGRESS,True,Browser Hijack Attempt,False,C:\ProgramData\svc\agent.dll,unknown
EPA00007536,2026-08-21 16:03:31,2026-08-25T01:03:31,VDR-12374,12374,Kaspersky,Phishing URL blocked,Major,R,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,cmd.exe,,admin,M,2026-08-21 16:03:31,2026-08-25 01:03:31,False,81.0,EMP12374,VDR-12374,MEDIUM,50,OPEN,True,Phishing Url Blocked,False,C:\ProgramData\svc\agent.dll,unknown
EPA00004923,2026-08-13 05:51:31,1786463491,LPT-10583,EMP10583,Quick Heal,Unusual admin share access,MEDIUM,CLOSED,Multiple failed attempts to disable security agent.,,,,,High,2026-08-13 05:51:31,2026-08-11 15:51:31,True,,EMP10583,LPT-10583,MEDIUM,50,RESOLVED,False,Unusual Admin Share Access,False,Unknown,unknown
EPA00001413,2026-09-03 15:04:11,2026-09-05 15:04:11,LPT-12197,EMP12197,CrowdStrike,suspicious_powershell,High,RESOLVED,Malicious file blocked. User notified. Need validation.,,winword.exe,2f6656c474a0067f7d44e9c,admin,LOW,2026-09-03 15:04:11,2026-09-05 15:04:11,False,48.0,EMP12197,LPT-12197,HIGH,75,RESOLVED,False,Suspicious_Powershell,True,Unknown,2f6656c474a0067f7d44e9c
EPA00004300,17-Aug-2026 07:52:54,08-21-2026 12:52:54 AM,WS-10941.corp.local,10941,Defender,Malware detected,High,Resolved,Endpoint protection detected suspicious activity on host.,,python.exe,E9DBBCF2D9D1F4DBD88A80DEDF9A7292F6C55BE78E438DD20D05F0AD8A99AFC0,,L,2026-08-17 07:52:54,2026-08-21 00:52:54,False,89.0,EMP10941,WS-10941,HIGH,75,RESOLVED,False,Malware Detected,True,Unknown,e9dbbcf2d9d1f4dbd88a80dedf9a7292f6c55be78e438dd20d05f0ad8a99afc0
EPA00004439,2026-08-13 00:25:35,,ws-10486,EMP10486,Kaspersky,Trojan:Win32,Moderate,In Progress,Endpoint agent blocked execution. Review required.,,unknown,c0d556fdb28cf9976689439680fc655f10fc6175d1767ad9ee9054ae37cab6c1,soc.analyst1,MEDIUM,2026-08-13 00:25:35,,False,,EMP10486,WS-10486,MEDIUM,50,IN_PROGRESS,True,Trojan:Win32,True,Unknown,c0d556fdb28cf9976689439680fc655f10fc6175d1767ad9ee9054ae37cab6c1
EPA00006659,1787592625,2026-08-27 02:30:25,WS-10034,EMP10034,McAfee,Browser hijack attempt,Low,Open,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,explorer.exe,a9c6be78562e850fe1762d7e1d9af7aed2789786d42825bbe3d0888bc38dfdab,,Critical,2026-08-24 17:30:25,2026-08-27 02:30:25,False,57.0,EMP10034,WS-10034,LOW,25,OPEN,True,Browser Hijack Attempt,False,C:\ProgramData\svc\agent.dll,a9c6be78562e850fe1762d7e1d9af7aed2789786d42825bbe3d0888bc38dfdab
EPA00005455,2026-08-15 23:47:54,08-20-2026 12:47:54 AM,VDR-12023,12023,Defender,Phishing URL blocked,P3,New,Process attempted to access sensitive directory.,E:\Backup\data.rar,,,unassigned,CRITICAL,2026-08-15 23:47:54,2026-08-20 00:47:54,False,97.0,EMP12023,VDR-12023,MEDIUM,50,OPEN,True,Phishing Url Blocked,False,E:\Backup\data.rar,unknown
EPA00003204,22/08/2026 03:45,2026-08-23T13:45:06,VDR-10914,EMP10914,Carbon Black,Suspicious PowerShell Execution,Major,Active,Threat detected after file download from external website.,D:\Projects\scripts\cleanup.ps1,,dc8e7e1ec63510debe155fad4ea01f4404d56aba372944f3727f8a26e34e764c,,M,2026-08-22 03:45:00,2026-08-23 13:45:06,False,34.0,EMP10914,VDR-10914,MEDIUM,50,OPEN,True,Suspicious Powershell Execution,True,D:\Projects\scripts\cleanup.ps1,dc8e7e1ec63510debe155fad4ea01f4404d56aba372944f3727f8a26e34e764c
EPA00007142,,2026/09/10,VDR-11292,EMP 11292,Defender,Keylogger suspected,P2,Closed,Endpoint agent blocked execution. Review required.,C:\Users\Public\Downloads\invoice.exe,,c4106f3d61e29c7c37226d9a45d29692bd3a044697bfd25baffacc69d30d3e9f,,L,,2026-09-10 00:00:00,False,,EMP11292,VDR-11292,HIGH,75,RESOLVED,False,Keylogger Suspected,False,C:\Users\Public\Downloads\invoice.exe,c4106f3d61e29c7c37226d9a45d29692bd3a044697bfd25baffacc69d30d3e9f
EPA00000843,09/08/2026,,ws-12206,emp12206,SYMANTEC,Ransomware Activity,Medium,Resolved,Multiple failed attempts to disable security agent.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,02ad1589613be405e3a7a369d1a0391ba2a91968210a71f380bd9a04fb4d15e5,soc.analyst1,,2026-08-09 00:00:00,,False,,EMP12206,WS-12206,MEDIUM,50,RESOLVED,False,Ransomware Activity,True,C:\Users\Public\Downloads\invoice.exe,02ad1589613be405e3a7a369d1a0391ba2a91968210a71f380bd9a04fb4d15e5
EPA00001147,1787858480,2026-08-28T03:21:20,LPT-12046,EMP12046,Windows Defender,Trojan:Win32,L,WIP,Alert generated from heuristic engine. Possible false positive.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,928860959a380a6cae03f57320c4b31bd3b7eca10f1ddf1de792c9a2117b5116,unassigned,HIGH,2026-08-27 19:21:20,2026-08-28 03:21:20,False,8.0,EMP12046,LPT-12046,LOW,25,IN_PROGRESS,True,Trojan:Win32,True,C:\Users\user\AppData\Local\Temp\cache.bin,928860959a380a6cae03f57320c4b31bd3b7eca10f1ddf1de792c9a2117b5116
EPA00004766,2026-08-29T03:21:01,29/08/2026 20:21,WS-10145,emp_10145,McAfee,USB device blocked,P4,Closed,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,,2064917ca98719f13fb12d997b7bd4801b1ee0f812431511623cac68fbcd4907,soc.analyst1,Medium,2026-08-29 03:21:01,2026-08-29 20:21:00,False,17.0,EMP10145,WS-10145,LOW,25,RESOLVED,False,Usb Device Blocked,False,C:\Users\user\Desktop\salary.xlsx,2064917ca98719f13fb12d997b7bd4801b1ee0f812431511623cac68fbcd4907
EPA00004583,08-27-2026 08:13:44 AM,08-31-2026 11:13:44 AM,VDR-11694.corp.local,EMP11694,CrowdStrike,Lateral movement detected,High,IN_PROGRESS,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,explorer.exe,f18f7cab6ee4f77cf07f27444bf092008f3282f273236db5966e273cbd555e45,unassigned,Low,2026-08-27 08:13:44,2026-08-31 11:13:44,False,99.0,EMP11694,VDR-11694,HIGH,75,IN_PROGRESS,True,Lateral Movement Detected,True,C:\ProgramData\svc\agent.dll,f18f7cab6ee4f77cf07f27444bf092008f3282f273236db5966e273cbd555e45
EPA00006741,,07/08/2026 18:24,WS-11540.corp.local,EMP11540,Defender,Suspicious PowerShell Execution,LOW,RESOLVED,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,python.exe,0fb3af20a5cd1d0ed23f0c47a3d0b09ed7c2ba4fbe62c2f72d3fa6c3fc81c6eb,admin,Medium,,2026-08-07 18:24:00,False,,EMP11540,WS-11540,LOW,25,RESOLVED,False,Suspicious Powershell Execution,True,C:\Users\user\Desktop\salary.xlsx,0fb3af20a5cd1d0ed23f0c47a3d0b09ed7c2ba4fbe62c2f72d3fa6c3fc81c6eb
EPA00001254,,,WS-10826,10826,Windows Defender,ransomware_behavior,P4,In Progress,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,39c44b1eb28cfad711c4281dc60b556d4a3fb7362e54d32eb21af0cc83bdef85,soc.analyst1,,,,False,,EMP10826,WS-10826,LOW,25,IN_PROGRESS,True,Ransomware_Behavior,True,C:\Users\user\AppData\Local\Temp\cache.bin,39c44b1eb28cfad711c4281dc60b556d4a3fb7362e54d32eb21af0cc83bdef85
EPA00003923,02/08/2026,,LPT_10106,EMP10106,Defender,Suspicious PowerShell Execution,Major,R,Multiple failed attempts to disable security agent.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,5dacbb03f48ff0f0fc661c5bcb2611b193598b4c4caab78859b31937c3707a32,,Medium,2026-08-02 00:00:00,,False,,EMP10106,LPT-10106,MEDIUM,50,OPEN,True,Suspicious Powershell Execution,True,C:\Users\user\Desktop\salary.xlsx,5dacbb03f48ff0f0fc661c5bcb2611b193598b4c4caab78859b31937c3707a32
EPA00006518,2026/08/14,18/08/2026 06:38,LPT-11257.corp.local,EMP11257,Windows Defender,Trojan:Win32,P4,Closed,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,,88d88d72997c15ad928b3135da3fb26a6723cf966ab25390fe41d65aa2f880e5,soc.analyst1,L,2026-08-14 00:00:00,2026-08-18 06:38:00,False,102.63,EMP11257,LPT-11257,LOW,25,RESOLVED,False,Trojan:Win32,True,C:\Windows\Temp\update.tmp,88d88d72997c15ad928b3135da3fb26a6723cf966ab25390fe41d65aa2f880e5
EPA00004964,09-05-2026 07:13:12 PM,,LPT-12504,EMP12504,SentinelOne,Trojan:Win32,P3,R,Alert triggered by abnormal network connection.,,unknown,,soc.analyst1,,2026-05-09 19:13:12,,False,,EMP12504,LPT-12504,MEDIUM,50,OPEN,True,Trojan:Win32,True,Unknown,unknown
EPA00002648,08/08/2026,08-09-2026 12:05:07 AM,WS-11079,EMP11079,Defender,Suspicious PowerShell Execution,CRIT,WIP,Malicious file blocked. User notified. Need validation.,E:\Backup\data.rar,,49c0a2f6ac5c0873f876a9bcced1d906,soc.analyst2,Critical,2026-08-08 00:00:00,2026-09-08 00:05:07,False,744.09,EMP11079,WS-11079,CRITICAL,100,IN_PROGRESS,True,Suspicious Powershell Execution,True,E:\Backup\data.rar,49c0a2f6ac5c0873f876a9bcced1d906
EPA00005550,2026-08-06T12:01:54,2026-08-10T04:01:54,WS-11286,emp_11286,Kaspersky,Trojan:Win32,Critical,Investigating,Malicious file blocked. User notified. Need validation.,C:\Users\Public\Downloads\invoice.exe,,fc01c1f0f65c6d0c7eb039d45fc6ce48910dbe1ef7c46d5cafe8a1b66f1bd41e,soc.analyst2,LOW,2026-08-06 12:01:54,2026-08-10 04:01:54,False,88.0,EMP11286,WS-11286,CRITICAL,100,IN_PROGRESS,True,Trojan:Win32,True,C:\Users\Public\Downloads\invoice.exe,fc01c1f0f65c6d0c7eb039d45fc6ce48910dbe1ef7c46d5cafe8a1b66f1bd41e
EPA00007873,1787486360,2026-08-26 08:59:20,LPT-10321,EMP10321,SentinelOne,USB device blocked,P4,Closed,Malicious file blocked. User notified. Need validation.,,cmd.exe,a809946f3f79035,,High,2026-08-23 11:59:20,2026-08-26 08:59:20,False,69.0,EMP10321,LPT-10321,LOW,25,RESOLVED,False,Usb Device Blocked,False,Unknown,a809946f3f79035
EPA00000379,23-Aug-2026 03:59:03,2026/08/24,lpt-12008,EMP12008,SYMANTEC,Lateral movement detected,Minor,Closed,Threat detected after file download from external website.,C:\Windows\System32\drivers\etc\hosts,chrome.exe,ca389b2b9885cab3143ea9a0e28597bb478e2def2d2c630b92da3b4eefc1fa1b,,L,2026-08-23 03:59:03,2026-08-24 00:00:00,False,20.02,EMP12008,LPT-12008,LOW,25,RESOLVED,False,Lateral Movement Detected,True,C:\Windows\System32\drivers\etc\hosts,ca389b2b9885cab3143ea9a0e28597bb478e2def2d2c630b92da3b4eefc1fa1b
EPA00001627,2026/08/28,2026-09-02T14:51:11,VDR-12567,EMP12567,Windows Defender,Suspicious PowerShell Execution,P4,IN_PROGRESS,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,winword.exe,,soc.analyst1,High,2026-08-28 00:00:00,2026-09-02 14:51:11,False,134.85,EMP12567,VDR-12567,LOW,25,IN_PROGRESS,True,Suspicious Powershell Execution,True,C:\Users\user\AppData\Local\Temp\cache.bin,unknown
EPA00005598,08/09/2026 17:26,10/09/2026 23:26,VDR-11779,EMP11779,CrowdStrike,suspicious_powershell,L,False Positive,Multiple failed attempts to disable security agent.,C:\Users\user\Desktop\salary.xlsx,powershell.exe,a8470a128c8888577,soc.analyst2,,2026-09-08 17:26:00,2026-09-10 23:26:00,False,54.0,EMP11779,VDR-11779,LOW,25,DISMISSED,False,Suspicious_Powershell,True,C:\Users\user\Desktop\salary.xlsx,a8470a128c8888577
EPA00001336,1788897738,11-Sep-2026 08:02:18,WS-11766,EMP11766,McAfee,ransomware_behavior,P3,FALSE_POSITIVE,Multiple failed attempts to disable security agent.,,powershell.exe,72bfea4cba1dcbd98695976a453efd2d90eee1ee7eae718547253f79cdcece87,,Medium,2026-09-08 20:02:18,2026-09-11 08:02:18,False,60.0,EMP11766,WS-11766,MEDIUM,50,DISMISSED,False,Ransomware_Behavior,True,Unknown,72bfea4cba1dcbd98695976a453efd2d90eee1ee7eae718547253f79cdcece87
EPA00001224,,08-24-2026 11:45:17 PM,lpt-11174,EMP11174,Carbon Black,Ransomware Activity,P1,RESOLVED,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,excel.exe,a50290562b7e135da527fd3ded54480cfeb92248e1740508119597cd1398825e,,LOW,,2026-08-24 23:45:17,False,,EMP11174,LPT-11174,CRITICAL,100,RESOLVED,False,Ransomware Activity,True,C:\Windows\System32\drivers\etc\hosts,a50290562b7e135da527fd3ded54480cfeb92248e1740508119597cd1398825e
EPA00006630,23/08/2026 22:34,,LPT-11027,EMP-11027,SYMANTEC,Credential dumping attempt,Major,CLOSED,Endpoint protection detected suspicious activity on host.,E:\Backup\data.rar,cmd.exe,c45cdb306a4e5,unassigned,CRITICAL,2026-08-23 22:34:00,,False,,EMP11027,LPT-11027,MEDIUM,50,RESOLVED,False,Credential Dumping Attempt,True,E:\Backup\data.rar,c45cdb306a4e5
EPA00003762,26/08/2026,2026-08-30 20:49:09,WS-10974,EMP10974,SYMANTEC,Suspicious PowerShell Execution,Minor,OPEN,Alert generated from heuristic engine. Possible false positive.,,powershell.exe,a624f197b0959a57781f53e2b601de5d6e797e5ed81aa2277a5c175d3293a6c9,incident.team,,2026-08-26 00:00:00,2026-08-30 20:49:09,False,116.82,EMP10974,WS-10974,LOW,25,OPEN,True,Suspicious Powershell Execution,True,Unknown,a624f197b0959a57781f53e2b601de5d6e797e5ed81aa2277a5c175d3293a6c9
EPA00006484,2026-08-20 10:56:31,20/08/2026 17:56,LPT-10320,EMP10320,Quick Heal,Malware detected,H,O,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,winword.exe,4431d98e162c0a7daba19afd8d3891e,soc.analyst1,HIGH,2026-08-20 10:56:31,2026-08-20 17:56:00,False,6.99,EMP10320,LPT-10320,HIGH,75,OPEN,True,Malware Detected,True,C:\Windows\Temp\update.tmp,4431d98e162c0a7daba19afd8d3891e
EPA00002922,17/08/2026,21/08/2026,lpt-12824,EMP12824,Quick Heal,ransomware_behavior,M,N,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,chrome.exe,697e7db2fe5e91cd7b23bc012d8710a3b7b6afb94c853bfeb17fa7abc05e21dd,incident.team,M,2026-08-17 00:00:00,2026-08-21 00:00:00,False,96.0,EMP12824,LPT-12824,MEDIUM,50,OPEN,True,Ransomware_Behavior,True,C:\Windows\Temp\update.tmp,697e7db2fe5e91cd7b23bc012d8710a3b7b6afb94c853bfeb17fa7abc05e21dd
EPA00007167,,,VDR_10019,emp_10019,Defender,Phishing URL blocked,M,N,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,chrome.exe,d187b1689105dad91a3eeb2090fb01e5a408a8c4dcaba1bcec0e10b12999a388,incident.team,Medium,,,False,,EMP10019,VDR-10019,MEDIUM,50,OPEN,True,Phishing Url Blocked,False,C:\Users\Public\Downloads\invoice.exe,d187b1689105dad91a3eeb2090fb01e5a408a8c4dcaba1bcec0e10b12999a388
EPA00003378,2026/08/23,,WS-10760,EMP10760,Quick Heal,Browser hijack attempt,P3,R,Malicious file blocked. User notified. Need validation.,,explorer.exe,,incident.team,Critical,2026-08-23 00:00:00,,False,,EMP10760,WS-10760,MEDIUM,50,OPEN,True,Browser Hijack Attempt,False,Unknown,unknown
EPA00004940,1787986873,,VDR_10116,emp10116,CrowdStrike,USB device blocked,P3,N,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,ac11867189c1a436cf85068b1d0e66cc42eed6aee77c24a6dc2583ad108ff17b,,Critical,2026-08-29 07:01:13,,False,,EMP10116,VDR-10116,MEDIUM,50,OPEN,True,Usb Device Blocked,False,C:\Users\user\AppData\Local\Temp\cache.bin,ac11867189c1a436cf85068b1d0e66cc42eed6aee77c24a6dc2583ad108ff17b
EPA00006022,2026-08-28 04:59:15,2026/09/01,WS-11849,EMP11849,SentinelOne,Credential dumping attempt,Moderate,O,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\AppData\Local\Temp\cache.bin,,05e3f6af06b2b409e0b6a6adde9d616fabb487840f15e46c382007307e6fb082,incident.team,LOW,2026-08-28 04:59:15,2026-09-01 00:00:00,False,91.01,EMP11849,WS-11849,MEDIUM,50,OPEN,True,Credential Dumping Attempt,True,C:\Users\user\AppData\Local\Temp\cache.bin,05e3f6af06b2b409e0b6a6adde9d616fabb487840f15e46c382007307e6fb082
EPA00005191,2026-08-14T10:13:51,,LPT-12969,EMP12969,McAfee,Unusual admin share access,L,N,Multiple failed attempts to disable security agent.,,python.exe,7afdb76916f5d4a7e23dcacc357d3fe3669e63765f00e51247e021619ceb9b29,,HIGH,2026-08-14 10:13:51,,False,,EMP12969,LPT-12969,LOW,25,OPEN,True,Unusual Admin Share Access,False,Unknown,7afdb76916f5d4a7e23dcacc357d3fe3669e63765f00e51247e021619ceb9b29
EPA00006210,06/09/2026 19:42,2026-09-07 03:42:51,VDR-11778,EMP-11778,Carbon Black,USB device blocked,Minor,CLOSED,Alert triggered by abnormal network connection.,,winword.exe,78784E37BD4F09792DA5329C83708236A0FD6660F9034587713FED734342C6CF,admin,L,2026-09-06 19:42:00,2026-09-07 03:42:51,False,8.01,EMP11778,VDR-11778,LOW,25,RESOLVED,False,Usb Device Blocked,False,Unknown,78784e37bd4f09792da5329c83708236a0fd6660f9034587713fed734342c6cf
