log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000022808,07/09/2026,WS-10695.corp.local,161.127.37.115,172.16.189.236,8443,88424,6,ALLOW,18755837,29124,SID-124200,False,NA,ind
FW000006683,,VDR-11804,999.999.999.999,10.190.222.,53,443,ping,PERMIT,-19772041,13276103,SID-916351,N,block_tor_exit,IN
FW000015341,08-13-2026 11:22:46 AM,LPT-11015,192.168.218.239,10.200.107,80,25,TCP/6,Allow,6458938,15414985,SID940359,False,DENY_TELNET,RU
FW000029272,2026-08-18 01:27:16,LPT-10372,UNKNOWN,999.999.999.999,NA,25,UDP/17,permit,24012773,28755675,SID928180,False,NA,IN
FW000006329,23/08/2026,WS-11262,192-168.119.5,180.67.64.194,135,135,TCP,PERMIT,22284.65 KB,48043004,SID111705,False,ALLOW_INTERNAL_DNS,United States
FW000023106,05/09/2026 19:47,VDR-12415,192.168.174.7,183.109.176.95,1433,-3,TCP/6,PASS,23358.53 KB,5003319,SID340888,no,block_tor_exit,
FW000025815,09-08-2026 07:56:52 PM,LPT-10160,192.168.33.188,123-11.64.85,445,443,TCP,ALLOW,"37,350,265",14164953,SID149895,False,block_tor_exit,
FW000022780,01-Aug-2026 19:09:00,lpt-12636,,75.91.14.209,135,79523,1,pass,4965458,49979104,SID889081,False,block_tor_exit,Russia
FW000015047,,WS-11198.corp.local,173.85.173.57,,3306,445,6,PASS,14381713,28651444,SID585296,False,block_tor_exit,RU
FW000016228,17-Aug-2026 09:40:26,WS-11896,130.199.230.144,108.129.209.32,53,53,TCP,Allow,"49,261,943",49442429,SID815013,False,block_tor_exit,United States
FW000010891,10/08/2026 11:40,WS-10334,102.155.234.150,172.16.114.157,3389,25,TCP/6,ALLOW,28359486,21375084,SID321783,0,ALLOW_WEB,ind
FW000025759,27/08/2026 22:44,WS-12115,172.16.227.,137.145.241.102,NA,22,1,pass,36057694,24618163,SID401275,N,UNKNOWN,CN
FW000005557,1785547550,lpt-12085,10.166.80,10.37.230.0,,445,TCP,pass,11233278,43112.99 KB,sid763194,False,,US
FW000000275,2026/08/27,LPT-12069,193.231.112.91,999.999.999.999,443,443,UDP,ALLOW,45893539,13312742,,False,block_tor_exit,United States
FW000004985,2026-08-07 15:04:05,WS-10984,129-130.33.252,222.73.226.,22,-4,TCP,deny,188610,,,0,MONITOR_DB_ACCESS,
FW000023040,,VDR-12121,192.168.140.99,172.16.155.91.0,53,25,UDP/17,pass,20266857,12939169,SID809717,False,DENY_TELNET,India
FW000024896,07/08/2026,LPT_10944,152.234.92.55,172.16.81.,8080,8443,TCP,PASS,45982407,33978.97 KB,sid150588,False,ALLOW_INTERNAL_DNS,
FW000021740,2026-09-03 10:47:35,ws-11119,172.16.127.196,,3389,443,TCP,Allow,NA,41010230,SID602631,N,UNKNOWN,
FW000013846,1786433973,LPT-11834,26.162.4.149,219.196.196.120,25,1433,tcp,pass,24619462,17407659,SID925689,False,UNKNOWN,China
FW000012541,08-10-2026 06:39:45 AM,WS-12756,192.168.32.46,192.168.27.249.0,8080,443,tcp,Allow,28211798,30032774,SID595593,N,ALLOW_INTERNAL_DNS,China
FW000027196,08-24-2026 01:03:32 AM,VDR-12040,999.999.999.999,10.112.60,80,,6,ALLOW,29294938,6708244,SID886310,no,DENY_TELNET,United States
FW000025082,09-09-2026 03:58:13 AM,VDR-12095,192.168.0.161,129.134.62.173,22,25,6,PASS,5487514,22754249,SID837385,N,ALLOW_WEB,Russia
FW000006758,06-Sep-2026 06:21:33,VDR-10796,192.168.184.224,10.201.68,-1,445,TCP/6,PASS,"4,189,930",4726940,SID-716067,False,BLOCK_EXTERNAL_RDP,Russia
FW000027363,2026-08-08 11:42:40,WS-10163,172.16.162.159,103.86.43.106,3389,25,TCP,pass,36939791,5756766,SID940246,no,BLOCK_EXTERNAL_RDP,Russia
FW000002885,08-27-2026 11:50:15 PM,WS-12422,UNKNOWN,34.199.18.66.0,1433,445,TCP/6,permit,-31208046,-46185696,SID101509,False,allow_office_apps,ind
FW000019007,09-01-2026 10:50:49 AM,LPT-10789,10.147.91,172.16.41.225,53,22,17,ALLOW,29626377,24016751,SID819997,no,BLOCK_EXTERNAL_RDP,US
FW000027734,,WS-10236,172.16.114.179,175.198.209.17,NA,3306,tcp,Allow,36499473,-32577181,SID223300,0,MONITOR_DB_ACCESS,China
FW000005596,22/08/2026,VDR-12025,999.999.999.999,,,8080,tcp,PERMIT,4466448,13478318,sid513119,False,ALLOW_WEB,India
FW000012494,08-Aug-2026 21:32:36,WS-10746,192.168.175.222,172.16.155.124,8080,25,UDP/17,permit,29261817,39404688,SID273695,False,BLOCK_EXTERNAL_RDP,China
FW000014364,1788558002,WS-12062,206-1.125.192,,135,NA,6,PASS,-11046222,16532239,,N,UNKNOWN,China
FW000029237,13-Aug-2026 10:16:08,ws-12830,121.86.35.31,10.140.122,135,8080,TCP/6,BLOCK,45.29 MB,43326918,sid141421,no,MONITOR_DB_ACCESS,United States
FW000001397,24/08/2026 20:46,WS-11424,10.47.219,999.999.999.999,-2,22,TCP,PASS,21528966,39536218,,0,allow_office_apps,China
FW000024966,02/08/2026 02:11,WS-10686,108.81.68.179,UNKNOWN,-3,89157,6,PERMIT,"7,272,290",,SID376823,False,ALLOW_WEB,unknown
FW000027228,2026/09/02,WS-10436,76.46.212.102,999.999.999.999,1433,,TCP,Allow,47769844,39445449,NA,0,,IN
FW000020420,,LPT-11184,67.197.80.157,10.129.176,25,135,17,permit,48292293,42481417,SID351315,N,block_tor_exit,India
FW000020928,2026-08-27T10:42:34,VDR-12200,210.74.23.13,154.142.130.195,3306,1433,TCP,block,"27,927,908",12497013,SID460745,no,block_tor_exit,RU
FW000025618,08-30-2026 07:14:52 AM,VDR-10353,172-16.152.203,172.16.136.133,53,445,tcp,ALLOW,7370373,39541909,SID171255,False,allow_office_apps,
FW000013370,2026-08-25T19:29:34,VDR-12142,192.168.126.190,UNKNOWN,NA,94164,TCP,PERMIT,38206022,40777211,SID408088,True,ALLOW_WEB,IN
FW000017312,28-Aug-2026 19:10:50,WS-10620,192.168.231.140.0,172.16.172.,135,80,UDP,ALLOW,24242057,NA,SID430455,False,MONITOR_DB_ACCESS,United States
FW000007468,2026-09-09 19:08:21,LPT-11341,172.16.194.10,10.216.159,53,8443,6,Allow,"13,860,476","47,181,961",SID440230,False,ALLOW_INTERNAL_DNS,India
FW000004818,21/08/2026,VDR-10362,172.16.156.64,77.245.232.56,65910,443,TCP,Allow,35847.5 KB,31148641,SID342859,0,allow_office_apps,India
FW000021934,04-Sep-2026 22:52:28,LPT-10863,96.71.113.121,172.16.243.138,,8443,TCP,PASS,28427126,4454.46 KB,SID175192,False,DENY_TELNET,IN
FW000015293,2026-09-03 11:40:52,WS-10544,114.140.20.232,172.16.62.65,53,22,tcp,PERMIT,42279345,10043436,SID330229,no,BLOCK_EXTERNAL_RDP,United States
FW000007306,2026/08/16,WS-12727,172.16.173.229,192.168.116.98,80,-3,TCP/6,Allow,6.28 MB,45469334,SID343669,N,MONITOR_DB_ACCESS,
FW000007802,31/08/2026 01:32,VDR-12519,172.16.114.176.0,69-188.103.218,,53,TCP/6,ALLOW,20683060,3592487,SID641246,False,DENY_TELNET,IN
FW000010203,01/09/2026,VDR-10124,10.11.221,217.105.100.189,1433,-4,TCP,ALLOW,18812774,17638753,sid994236,False,BLOCK_EXTERNAL_RDP,ind
FW000005837,,LPT-10731.corp.local,10.217.144,10-190.85,443,,TCP,PERMIT,36633.07 KB,23235449,SID-598483,False,block_tor_exit,CN
FW000000658,,VDR_10713,90.103.120.253,103.150.175.30,443,NA,udp,Allow,"3,136,960",4688.66 KB,SID127229,0,MONITOR_DB_ACCESS,US
FW000011961,09-06-2026 02:38:36 AM,ws-10263,10.42.185,214.89.101.214,8080,22,TCP,pass,-14835709,5249.73 KB,SID495386,False,allow_office_apps,
FW000008868,17/08/2026,WS-11132,212.8.101.,51.128.108.102,25,3389,udp,Allow,34134.96 KB,41073.48 KB,,False,UNKNOWN,RU
FW000006189,1787662722,LPT-11869,,140.197.240.239,80,-2,TCP/6,PERMIT,1981297,,,N,DENY_TELNET,India
FW000004422,04-Sep-2026 11:17:24,vdr-10230,172.16.72.187,999.999.999.999,3306,22,6,permit,20601161,"45,976,975",SID211366,False,MONITOR_DB_ACCESS,ind
FW000019621,27/08/2026 05:20,VDR-11632,86.204.13.115,57.245.199.144,53,8080,TCP/6,Allow,16099957,44479417,SID-697165,0,UNKNOWN,RU
FW000001435,28/08/2026 07:41,LPT-11965,UNKNOWN,60.31.200.161,-4,NA,TCP/6,Deny,27609.17 KB,32.24 MB,,False,UNKNOWN,unknown
FW000004405,08-09-2026 07:00:29 AM,vdr-10005,136.87.160.18.0,172.16.82.227,443,443,tcp,DROP,21496513,NA,SID717681,False,block_tor_exit,India
FW000000994,2026-09-05T08:52:59,VDR-11439,10.233.243.,192.168.99.89,NA,1433,TCP,PERMIT,NA,2881718,,False,NA,
FW000018112,2026-08-16 06:19:47,VDR-10900,192.168.29.113,18.249.131.96,1433,53,UDP/17,deny,44025677,22824886,NA,False,ALLOW_INTERNAL_DNS,
FW000006893,17-Aug-2026 09:15:10,LPT-10374,172.16.200.35.0,93.29.229.145,3389,,1,deny,14342087,4351453,NA,False,ALLOW_WEB,US
FW000000944,08-19-2026 05:35:28 AM,VDR-12313,192.168.79.123,214.6.9.89.0,3306,8443,TCP,Deny,16150797,17765406,SID-601072,False,BLOCK_EXTERNAL_RDP,ind
FW000019243,1787074974,VDR-11822,,113.116.124.225,1433,78892,udp,pass,NA,40922579,,False,BLOCK_EXTERNAL_RDP,China
FW000019840,09/08/2026 10:55,WS-10620,UNKNOWN,192.168.170.18,8443,3389,UDP,BLOCK,,25325526,,False,NA,United States
FW000008365,08/09/2026,LPT-11164,172.16.252.160,UNKNOWN,53,80,TCP,pass,33064.13 KB,"16,954,986",SID180442,False,MONITOR_DB_ACCESS,IN
FW000023115,11/08/2026 10:53,ws-10281,181-212.25.178,173.200.192.220,-2,22,tcp,Deny,5679093,1834892,SID178745,False,DENY_TELNET,RU
FW000011655,14-Aug-2026 05:49:55,LPT-12376,10.10.78.0,78.137.64.,445,443,TCP,permit,23802930,"11,480,356",SID363172,False,,China
FW000022539,2026-08-22 01:16:23,LPT-10277,999.999.999.999,192.168.231.228,3306,3306,6,ALLOW,19043242,6277896,SID838758,False,DENY_TELNET,China
FW000016090,2026-08-19 13:27:21,VDR-10339,98.24.186.,53.196.80.158.0,8443,22,ICMP,pass,15.26 MB,34.69 MB,SID952322,False,block_tor_exit,IN
FW000007909,2026-08-22 01:29:16,,UNKNOWN,50.224.143.32,53,22,tcp,pass,28922505,46.4 MB,SID606793,False,DENY_TELNET,ind
FW000011356,09-03-2026 10:24:36 AM,WS-12072.corp.local,10.129.242,172-16.192.139,3306,81813,6,deny,19628693,17.24 MB,SID943667,False,MONITOR_DB_ACCESS,unknown
FW000027027,,,136.34.234.143.0,,53,135,6,BLOCK,16214606,,SID444312,no,ALLOW_WEB,Russia
FW000016773,08-04-2026 02:27:36 AM,LPT-12402,UNKNOWN,32.27.234.201,53,99013,17,permit,28345719,46996172,SID612498,N,,unknown
FW000014557,16/08/2026 04:57,VDR-11144,192.168.24.204.0,192-168.232.9,-1,1433,TCP/6,PASS,,26453902,SID163105,False,DENY_TELNET,CN
FW000010399,2026/08/03,VDR-11935,172.16.175.200,192.168.199.107,80,135,6,ALLOW,12092359,39455567,SID453562,False,NA,RU
FW000012203,13/08/2026 14:04,LPT-10426,192.168.201.76,999.999.999.999,8443,1433,tcp,permit,46420153,7695.91 KB,SID537984,False,BLOCK_EXTERNAL_RDP,India
FW000028972,1785686277,LPT-10881,172.16.213.148,192.168.216.12.0,,53,tcp,ALLOW,"19,301,006",30659648,SID474777,False,MONITOR_DB_ACCESS,India
FW000011243,04/09/2026 12:43,ws-11463,74.12.220.120,192.168.224.12,80,3389,17,PASS,14995832,27612552,,True,MONITOR_DB_ACCESS,RU
FW000026005,29/08/2026 16:25,WS-12682,10.113.78.,999.999.999.999,445,135,udp,PERMIT,41229.88 KB,5.05 MB,SID419052,False,MONITOR_DB_ACCESS,United States
FW000013793,2026-08-28 12:09:08,WS-11835,16.240.92.44,172.16.93.29,53,80,ICMP,DROP,46.3 MB,-6665341,,N,,China
FW000012423,,lpt-12654,,192.168.62.36,1433,25,UDP/17,DENY,36451.19 KB,17373152,SID-390070,0,allow_office_apps,CN
FW000008892,12-Aug-2026 17:33:15,VDR-11747.corp.local,172-16.81.211,172.16.71.80,135,80,UDP,ALLOW,34362690,NA,SID299937,False,DENY_TELNET,China
FW000014475,2026/08/06,LPT-11763,192.168.99.56,12.110.135.,,3306,TCP/6,Deny,17.75 MB,"31,589,645",SID432294,False,DENY_TELNET,United States
FW000022047,2026-08-20 19:18:56,WS-11317,192.168.199.105,192.168.103.25,-2,25,6,PERMIT,25965994,18292662,SID688310,N,,China
FW000021942,08/08/2026,WS-12809,192.168.224.183,10.201.97,1433,80,tcp,ALLOW,NA,4860369,,N,MONITOR_DB_ACCESS,US
FW000000906,1786338530,WS-10032,209-224.243.77,,99043,85494,udp,ALLOW,"22,083,513",25367586,,True,MONITOR_DB_ACCESS,US
FW000027041,2026-08-13T17:56:55,,,192.168.230.6,80,71453,tcp,drop,,32173380,SID680562,False,UNKNOWN,unknown
FW000016884,2026/08/28,LPT-10609,192.168.191.142,10.142.203,94642,22,TCP/6,permit,3269882,"17,846,441",SID579132,False,allow_office_apps,RU
FW000017629,08-10-2026 11:36:53 AM,ws-12491,10.253.100,,8080,-4,TCP,permit,27635576,32178272,sid303064,False,MONITOR_DB_ACCESS,
FW000023640,2026-09-02 23:17:56,VDR-11169.corp.local,12.141.53.95,223.68.127.157,80,8080,17,permit,21939598,,SID276487,N,BLOCK_EXTERNAL_RDP,unknown
FW000025142,08-29-2026 02:12:43 AM,LPT-12620,59.81.24.139,42.193.157.227,3306,3306,tcp,permit,2.54 MB,-6712675,SID274281,False,NA,ind
FW000002857,2026-08-18T13:16:39,WS-10117,192.168.92.29,10-230.25,,25,tcp,ALLOW,26934831,5873584,SID510017,False,BLOCK_EXTERNAL_RDP,United States
FW000016294,1786647072,WS-12443,144.229.86.158,10.155.178,445,53,tcp,ALLOW,28041573,11373672,SID271645,0,NA,RU
FW000021914,1786820788,LPT-10822,10-149.88,141-26.31.224,53,8080,TCP,Deny,31786361,21808869,SID-870092,False,UNKNOWN,RU
FW000019548,27/08/2026 09:29,LPT_10306,UNKNOWN,10.121.45,22,443,TCP,drop,"1,124,517",43913.4 KB,SID-188150,False,DENY_TELNET,United States
FW000020521,,VDR-11913,172.16.6.122,44.94.213.69,NA,1433,6,ALLOW,30467094,33394948,SID158789,0,allow_office_apps,ind
FW000013890,1786327308,VDR-12997,192.168.157.5,10.250.100,443,80,ping,Allow,40802232,20687407,sid337335,False,,US
FW000023886,29-Aug-2026 10:41:08,VDR-10713,999.999.999.999,10.60.250,70547,,17,permit,33.6 MB,27652212,SID401832,False,DENY_TELNET,China
FW000024616,01-Aug-2026 08:29:01,WS-10515,160.217.34.121,10.13.132,3389,8080,TCP,PERMIT,39842632,"15,721,877",SID-349606,True,ALLOW_INTERNAL_DNS,United States
FW000017622,21-Aug-2026 12:47:14,lpt-10738,172.16.159.,10.243.95,3389,8443,6,PASS,14585.04 KB,8449.89 KB,SID763179,False,ALLOW_WEB,RU
FW000029330,2026-08-19 02:51:42,WS-11336,59.136.143.103,172.16.172.,53,80,TCP,ALLOW,32004040,-9798901,SID122496,False,DENY_TELNET,United States
FW000024661,08-07-2026 06:48:30 PM,VDR-12811,172.16.83.253,172.16.60.203,1433,3389,udp,block,28.24 MB,26058469,sid259583,False,ALLOW_INTERNAL_DNS,RU
FW000021207,2026-08-12 12:28:34,LPT-11107,10.32.235,170.176.10.30,25,8080,TCP/6,PASS,24167571,"23,853,098",SID767086,False,ALLOW_WEB,Russia
FW000026157,1787265530,LPT-11010,90.118.137.231,,53,8443,tcp,ALLOW,22639036,16567418,SID497960,False,ALLOW_WEB,IN
FW000012472,2026/08/13,LPT-12314,10.53.156,172.16.15.21,70874,25,tcp,DROP,30645497,40616008,SID514372,True,block_tor_exit,RU
FW000029932,2026-08-11 03:25:25,lpt-10360,137.46.191.153,213.144.10.81.0,3306,3389,6,Allow,33906.18 KB,4049633,SID475027,False,ALLOW_INTERNAL_DNS,CN
FW000026058,2026-08-30T23:33:36,LPT-10738,172.16.28.132.0,192.168.244.155.0,80,25,TCP/6,drop,43.55 MB,8093199,SID625033,False,allow_office_apps,ind
FW000005457,,ws-10706,172.16.20.175,111.39.115.162,8443,445,TCP,PASS,3613882,NA,SID-887849,False,UNKNOWN,Russia
FW000029014,08-26-2026 09:43:06 PM,WS_12879,172.16.114.,219.135.16.75,80,25,TCP/6,PASS,45839780,"14,711,369",SID-210657,False,ALLOW_WEB,India
FW000014086,2026-08-16 22:33:15,,83.47.61.245,172.16.240.34,8443,1433,tcp,PERMIT,19681.88 KB,36258.62 KB,SID475902,no,UNKNOWN,China
FW000016140,05/09/2026 04:27,VDR_11083,10.36.114,137.3.52.94,135,1433,tcp,permit,"37,837,744",3939564,sid964200,N,allow_office_apps,CN
FW000011207,07/08/2026 04:20,,192.168.123.15,172-16.45.43,3306,443,TCP,ALLOW,21.05 MB,21566640,SID835873,False,allow_office_apps,India
FW000011292,21/08/2026,VDR-12178,999.999.999.999,999.999.999.999,-1,3389,TCP/6,Deny,34982228,,SID420245,False,ALLOW_INTERNAL_DNS,RU
FW000028648,2026-08-14 09:49:27,VDR-10038,10.52.48,151.205.55.160,-3,3389,udp,PERMIT,39694502,1427323,sid202312,0,MONITOR_DB_ACCESS,
FW000000331,08-28-2026 01:18:16 AM,LPT-10745,74.252.6.186,10.151.99,NA,22,TCP,permit,"15,264,441",25367855,SID474384,False,DENY_TELNET,United States
FW000010625,08/09/2026 07:26,VDR-11681.corp.local,10.86.231,192.168.22.106,1433,3306,udp,permit,,,sid810372,True,NA,
FW000008722,,WS-10720.corp.local,192.168.248.142,172.16.216.205,80,80,TCP/6,permit,36562.87 KB,14957.88 KB,SID283685,1,NA,India
FW000024198,,vdr-12333,172.16.40.,UNKNOWN,92078,25,TCP/6,PERMIT,34381676,20123047,SID628671,True,,
FW000009323,2026-08-23T23:35:31,VDR-10703.corp.local,192.168.209.214,172.16.229.163,80289,445,TCP/6,ALLOW,12863600,43295281,SID927504,no,NA,ind
FW000003155,2026-08-28 01:30:13,,74.119.10.210,UNKNOWN,8443,,TCP,PASS,20.2 MB,34334058,SID152952,1,,IN
FW000004071,2026-08-10 13:15:30,VDR-11622.corp.local,192.168.70.77,999.999.999.999,25,85333,UDP/17,deny,1.81 MB,27259847,sid492253,N,DENY_TELNET,Russia
FW000007050,2026/08/17,LPT-10734,71.242.98.58,999.999.999.999,80,443,6,Allow,NA,1.56 MB,SID913901,0,UNKNOWN,
FW000029448,05/09/2026 10:15,LPT-11945,10.178.36,999.999.999.999,,-5,UDP,PERMIT,43721120,29830.52 KB,SID358128,False,allow_office_apps,ind
FW000023139,24-Aug-2026 03:36:44,WS-10828,172.16.47.132,,445,1433,udp,permit,"42,882,073",20416186,SID958623,False,DENY_TELNET,CN
FW000002287,2026-08-12 13:03:46,WS-11391,,81.145.207.243,22,3306,tcp,ALLOW,NA,20382555,SID330943,False,,United States
FW000005641,01/09/2026 23:38,WS_11041,130.108.144.197,,8443,,tcp,pass,"11,131,296",8107784,SID438439,no,BLOCK_EXTERNAL_RDP,RU
FW000020329,08-11-2026 12:21:58 PM,,192.168.48.112,10.13.168,445,80,tcp,PASS,16454569,44516787,SID-342437,False,block_tor_exit,India
FW000024320,,LPT-12649,217.111.36.,172-16.153.254,135,-4,6,block,38103154,"20,144,062",,False,NA,unknown
FW000026787,2026/08/08,WS-12830,,192.168.72.99,25,3389,udp,Deny,39654214,43883393,SID110614,False,BLOCK_EXTERNAL_RDP,
FW000013003,2026-09-07 01:09:47,lpt-12389,192.168.44.68,192.168.180.,3389,82900,6,PERMIT,,"33,632,473",SID212716,False,UNKNOWN,India
FW000013817,1788973338,WS-12912.corp.local,10.203.43,172.16.176.81,,3389,UDP,DROP,6.17 MB,"17,649,571",SID354081,0,NA,CN
FW000018904,08-20-2026 09:27:18 AM,LPT-12376,UNKNOWN,220.56.204.28,80,,6,pass,10489566,39429072,SID696365,False,BLOCK_EXTERNAL_RDP,
FW000027055,2026-09-02 15:17:50,VDR-10249,195.115.21.153,192.168.243.93,NA,1433,TCP,PASS,10169.24 KB,34784.43 KB,SID514508,False,ALLOW_INTERNAL_DNS,ind
FW000027588,1788878553,WS-12671,172.16.213.,138.42.46.27,25,3389,TCP/6,PASS,20024566,29767415,SID157861,False,,US
FW000015538,22-Aug-2026 12:14:10,WS-10151,10.238.148,172.16.234.65,1433,NA,tcp,Allow,"32,467,853",22092977,SID188118,yes,BLOCK_EXTERNAL_RDP,IN
FW000015530,08-14-2026 11:38:42 PM,VDR-11215,172.16.133.116,UNKNOWN,445,22,6,deny,41854151,,SID880615,0,MONITOR_DB_ACCESS,India
FW000008518,08-31-2026 03:36:20 AM,WS-12728,,149.117.174.82,1433,443,6,drop,6326678,38905.39 KB,SID609723,False,BLOCK_EXTERNAL_RDP,unknown
FW000001183,2026/08/15,LPT-12377,172.16.89.29,192.168.61.194,8443,1433,TCP/6,BLOCK,,"31,632,335",SID393011,False,ALLOW_INTERNAL_DNS,China
FW000005215,1787543053,WS-10915.corp.local,172.16.87.97,144.142.79.23,53,8080,tcp,BLOCK,5687890,21.73 MB,SID218508,False,block_tor_exit,RU
FW000013928,2026-08-29 23:47:39,WS-11672.corp.local,203.197.67.23,UNKNOWN,3306,-1,udp,BLOCK,49942595,4121722,sid619221,False,DENY_TELNET,RU
FW000004520,05-Aug-2026 14:12:25,VDR-11709,999.999.999.999,153.60.23.27,25,25,6,PERMIT,42205400,13413.8 KB,SID713559,0,UNKNOWN,US
FW000013111,24/08/2026,LPT-10141,10.224.100,143.53.223.114,8443,3306,UDP/17,DENY,NA,-41502961,SID931612,no,NA,United States
FW000002277,13/08/2026 21:30,WS_12873,172.16.184.213,,25,443,6,Allow,-36612206,35426426,SID581042,False,DENY_TELNET,unknown
FW000028544,08-Sep-2026 15:51:27,VDR-12692,172.16.25.100,172.16.35.88,1433,NA,TCP,PERMIT,6924144,4898.72 KB,SID546638,False,,
FW000024728,2026-08-12 16:05:37,LPT-11156,74.76.214.187.0,192.168.70.117,135,22,tcp,BLOCK,39729654,"16,294,281",SID576323,False,NA,Russia
FW000023055,,WS-10397,192.168.156.43,126.49.197.242,135,25,tcp,pass,"32,979,178",42.26 MB,SID185031,N,DENY_TELNET,unknown
FW000016401,1786942630,LPT_12001,64.80.241.41,10.191.38.,,1433,tcp,pass,39.68 MB,"46,159,651",NA,False,ALLOW_INTERNAL_DNS,ind
FW000006907,09-Sep-2026 05:32:49,LPT-10084,10.223.246,999.999.999.999,22,1433,TCP/6,Allow,40450464,35605305,SID395677,False,ALLOW_WEB,
FW000012574,2026-08-28T20:02:37,LPT-12609,117.189.5.236,UNKNOWN,NA,443,UDP/17,PERMIT,28813997,24062920,SID910373,False,BLOCK_EXTERNAL_RDP,India
FW000004975,,LPT-12440,192.168.92.239.0,192.168.223.49,3389,-1,TCP/6,PASS,22.18 MB,26.07 MB,,True,UNKNOWN,RU
FW000017350,2026-08-21 23:42:46,WS-10493,172-16.105.234,216.27.197.103,135,53,udp,permit,31081.24 KB,4618.15 KB,SID567326,False,DENY_TELNET,US
FW000021233,2026-08-30T15:57:21,WS-10794,999.999.999.999,192-168.48.211,53,-2,TCP/6,permit,23925438,45215201,SID952840,False,ALLOW_INTERNAL_DNS,IN
FW000015496,1785786998,LPT_10797,UNKNOWN,,443,443,6,pass,4783.68 KB,31618062,SID-967425,False,UNKNOWN,RU
FW000017647,15/08/2026 06:22,LPT-11088,172.16.7.,163.24.123.13,8443,443,6,drop,"24,778,765",38.93 MB,sid726940,N,BLOCK_EXTERNAL_RDP,unknown
FW000006253,24-Aug-2026 20:32:32,WS-11738,10.6.166.,50.85.226.11,-4,80,6,PASS,31873.73 KB,2177239,SID-228692,False,block_tor_exit,United States
FW000008847,,LPT-10002,172.16.252.,22.118.59.147.0,,8080,6,ALLOW,2361713,32134923,SID692551,False,NA,
FW000005941,1787125313,ws-12679,213.51.138.238,999.999.999.999,8443,8443,TCP,Allow,"17,368,130",45486.81 KB,SID656221,0,BLOCK_EXTERNAL_RDP,Russia
FW000005781,2026/08/31,VDR-10010,192.168.253.,,22,445,tcp,ALLOW,NA,27734005,SID884899,False,DENY_TELNET,RU
FW000013054,2026-09-03 07:03:32,VDR-10328,999.999.999.999,148.75.55.93,-2,445,TCP,DROP,,31617882,SID430459,False,NA,ind
FW000026940,08-Aug-2026 22:32:38,WS-12923,,179.202.95.69,3389,445,udp,PERMIT,"23,329,361",16911610,SID-563105,no,NA,CN
FW000026181,24/08/2026 21:34,LPT-10668,10.137.95.,192.168.28.140,80,53,6,BLOCK,,,SID-443309,False,block_tor_exit,CN
FW000011652,2026-08-09 04:57:29,WS_12581,,172.16.109.180,3306,3306,tcp,deny,"24,854,777",18904102,,False,ALLOW_WEB,IN
FW000019225,2026/09/06,VDR-11527,999.999.999.999,999.999.999.999,445,-1,TCP,PERMIT,1.92 MB,42633.75 KB,SID107290,False,DENY_TELNET,India
FW000027551,19-Aug-2026 09:56:41,LPT-10360,172.16.148.137,172.16.156.32,8080,3306,TCP/6,pass,9301523,3331837,SID291292,False,MONITOR_DB_ACCESS,IN
FW000018771,2026/08/11,LPT-11259,144.54.77.18,192.168.213.62,443,53,TCP/6,PASS,14261.31 KB,6430597,SID493791,N,block_tor_exit,unknown
FW000028358,2026-09-08 16:05:56,WS-12413,13.120.145.87,172.16.5.236,443,53,TCP/6,drop,"17,544,760",2336421,SID866554,True,,IN
FW000009578,,WS-11654,141.159.121.101,167.211.207.206,1433,80,ICMP,ALLOW,27079210,NA,SID623969,False,DENY_TELNET,
FW000022935,08-07-2026 10:20:46 AM,VDR-12191,999.999.999.999,139.51.252.27,80186,445,TCP/6,pass,"45,749,837","37,187,975",SID182231,True,NA,Russia
FW000010366,2026-08-07 21:02:16,,172.16.36.233,999.999.999.999,25,445,TCP,PERMIT,31116399,9.87 MB,SID230653,False,ALLOW_WEB,unknown
FW000002877,,WS-12246,10.151.172,165.46.118.133,8080,135,TCP,PERMIT,"14,198,222","32,500,343",SID417703,True,MONITOR_DB_ACCESS,RU
FW000004590,1788754538,VDR-10757,,159.226.117.134,1433,75064,UDP,BLOCK,8608979,,SID700453,False,UNKNOWN,RU
FW000006677,,,172.16.112.147,192.168.95.68,3389,3306,17,PASS,NA,42597766,SID769279,N,allow_office_apps,China
FW000013487,,LPT-10538,999.999.999.999,10.208.244.,445,8080,TCP/6,Allow,41499097,31918798,SID914103,False,block_tor_exit,US
FW000007025,24/08/2026,WS_12204,UNKNOWN,999.999.999.999,443,3389,TCP,ALLOW,18935123,31175.74 KB,SID910387,Y,block_tor_exit,IN
